round,condition,iteration,end_to_end_ms,service_a_compute_ms,service_b_compute_ms,boundary_crossing_ms,activation_bytes,request_serialize_ms,request_deserialize_ms,response_serialize_ms,response_deserialize_ms
1,split_after_layer3_block0,1,81.92276299996593,48.569902000053844,31.276749999960884,33.347692000006646,200704,0.03597000022637076,0.14199199995346135,0.025213000299117994,0.06006599960528547
1,split_after_layer3_block0,2,78.68423800027813,45.25280300003942,31.313346999922942,33.42522000002646,200704,0.03855400018437649,0.13961800004835823,0.03576099970814539,0.07012399964878568
1,split_after_layer3_block0,3,79.35124799996629,45.42678400002842,31.850518000283046,33.9181770000323,200704,0.03631799972936278,0.12075999984517694,0.03478200005702092,0.058600000102160266
1,split_after_layer3_block0,4,79.02458799981105,45.55250299972613,31.3911539997207,33.46642700034863,200704,0.03715699995154864,0.14464600008068373,0.023538000277767424,0.05594499998551328
1,split_after_layer3_block0,5,78.9240819999577,45.323973999984446,31.53496200002337,33.595219000289944,200704,0.03995099996245699,0.13137699988874374,0.026262000119459117,0.05622500020763255
1,split_after_layer3_block0,6,79.73538900023414,45.901094999862835,31.632186000024376,33.82954500011692,200704,0.03624900000431808,0.13612500015369733,0.023816000066290144,0.05594499998551328
1,split_after_layer3_block0,7,79.72086200015838,45.903330000328424,31.655513000259816,33.8122950001889,200704,0.03680800000438467,0.12439200008884654,0.024305999886564678,0.05720199987990782
1,split_after_layer3_block0,8,79.12446399996043,45.378242999959184,31.746520000069722,33.741332000317925,200704,0.07578100030514179,0.14017700004842482,0.025282999558839947,0.05657299971062457
1,split_after_layer3_block0,9,78.97038900000553,45.53448400019988,31.274584000129835,33.43010799972035,200704,0.03624900000431808,0.15016399993328378,0.025143999664578587,0.07822599991413881
1,split_after_layer3_block0,10,79.43792399964877,45.96262700033549,31.43298999975741,33.47005900013755,200704,0.03645900005722069,0.14220200000636396,0.024446000224997988,0.057202999869332416
1,split_after_layer3_block0,11,79.60708600012367,46.01081900000281,31.489075000081357,33.59109799976068,200704,0.03478200005702092,0.12830300011046347,0.024864999886631267,0.05678300021827454
1,split_after_layer3_block0,12,78.74891399978878,45.15634900008081,31.41797400030555,33.58676800007743,200704,0.03624900000431808,0.151142000049731,0.024863999897206668,0.05824900017614709
1,split_after_layer3_block0,13,79.66785100006746,45.09104399994612,32.42498400004479,34.57205699987753,200704,0.03680700001496007,0.11971200001426041,0.025073999950109283,0.06230100007087458
1,split_after_layer3_block0,14,78.42337099964425,44.9927739996383,31.269416000213823,33.42535899992072,200704,0.03582999988793745,0.1506529997641337,0.025003999780892627,0.058599000112735666
1,split_after_layer3_block0,15,78.90347800002928,45.228985999983706,31.561433000206307,33.66925299997092,200704,0.03492199994070688,0.1365449998047552,0.024375000066356733,0.058179999996355036
1,split_after_layer3_block0,16,79.45831899996847,45.85793099977309,31.44681899993884,33.59452099994087,200704,0.03603999994084006,0.13654500025950256,0.029614000141009456,0.05748100011260249
1,split_after_layer3_block0,17,78.98331000023973,45.363365999946836,31.503043999691727,33.614636000038445,200704,0.03638900034275139,0.1372430001538305,0.025144000119325938,0.05664299987984123
1,split_after_layer3_block0,18,79.85943199992107,45.735215000149765,32.20036600032472,34.119398000257206,200704,0.037505999898712616,0.1475099998060614,0.049029999900085386,0.058319999880040996
1,split_after_layer3_block0,19,79.36284200013688,45.706997999786836,31.469728000047326,33.65116400027546,200704,0.03757600006792927,0.1538669998808473,0.025701999675220577,0.057760999879974406
1,split_after_layer3_block0,20,78.9368639998429,45.41777400027058,31.39590299997508,33.51385099995241,200704,0.03534200004651211,0.15288899976440007,0.025004000235639978,0.05741200038755778
1,split_after_layer3_block0,21,79.27469800006293,45.66355499991914,31.57693899993319,33.60632500016436,200704,0.03680800000438467,0.13458900002660812,0.024166000002878718,0.05573499993261066
