LAST SEEN   TYPE     REASON              OBJECT                                         MESSAGE
85s         Normal   Scheduled           pod/chain-5svc-plain-svc-5-8596f68c49-7pfbp    Successfully assigned rq21-chain5-plain/chain-5svc-plain-svc-5-8596f68c49-7pfbp to aks-rq15pool-34343338-vmss000000
85s         Normal   Scheduled           pod/chain-5svc-plain-svc-4-d4bff7c86-zmx4g     Successfully assigned rq21-chain5-plain/chain-5svc-plain-svc-4-d4bff7c86-zmx4g to aks-rq15pool-34343338-vmss000000
86s         Normal   Scheduled           pod/chain-5svc-plain-svc-1-cd99c9549-qb5ll     Successfully assigned rq21-chain5-plain/chain-5svc-plain-svc-1-cd99c9549-qb5ll to aks-rq15pool-34343338-vmss000000
85s         Normal   Scheduled           pod/chain-5svc-plain-svc-3-5b9b5844dc-wxx5w    Successfully assigned rq21-chain5-plain/chain-5svc-plain-svc-3-5b9b5844dc-wxx5w to aks-rq15pool-34343338-vmss000000
85s         Normal   Scheduled           pod/chain-5svc-plain-svc-2-d6767685b-r7qxr     Successfully assigned rq21-chain5-plain/chain-5svc-plain-svc-2-d6767685b-r7qxr to aks-rq15pool-34343338-vmss000000
86s         Normal   SuccessfulCreate    replicaset/chain-5svc-plain-svc-2-d6767685b    Created pod: chain-5svc-plain-svc-2-d6767685b-r7qxr
86s         Normal   SuccessfulCreate    replicaset/chain-5svc-plain-svc-1-cd99c9549    Created pod: chain-5svc-plain-svc-1-cd99c9549-qb5ll
86s         Normal   ScalingReplicaSet   deployment/chain-5svc-plain-svc-1              Scaled up replica set chain-5svc-plain-svc-1-cd99c9549 from 0 to 1
86s         Normal   ScalingReplicaSet   deployment/chain-5svc-plain-svc-2              Scaled up replica set chain-5svc-plain-svc-2-d6767685b from 0 to 1
85s         Normal   Pulled              pod/chain-5svc-plain-svc-3-5b9b5844dc-wxx5w    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 192ms (192ms including waiting). Image size: 413013146 bytes.
85s         Normal   Pulling             pod/chain-5svc-plain-svc-4-d4bff7c86-zmx4g     Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
85s         Normal   Started             pod/chain-5svc-plain-svc-2-d6767685b-r7qxr     Started container inference
85s         Normal   Pulled              pod/chain-5svc-plain-svc-2-d6767685b-r7qxr     Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 147ms (148ms including waiting). Image size: 413013146 bytes.
85s         Normal   Pulling             pod/chain-5svc-plain-svc-2-d6767685b-r7qxr     Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
85s         Normal   Started             pod/chain-5svc-plain-svc-1-cd99c9549-qb5ll     Started container inference
85s         Normal   Pulling             pod/chain-5svc-plain-svc-3-5b9b5844dc-wxx5w    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
85s         Normal   Created             pod/chain-5svc-plain-svc-1-cd99c9549-qb5ll     Created container: inference
85s         Normal   Created             pod/chain-5svc-plain-svc-3-5b9b5844dc-wxx5w    Created container: inference
85s         Normal   Started             pod/chain-5svc-plain-svc-3-5b9b5844dc-wxx5w    Started container inference
85s         Normal   SuccessfulCreate    replicaset/chain-5svc-plain-svc-3-5b9b5844dc   Created pod: chain-5svc-plain-svc-3-5b9b5844dc-wxx5w
85s         Normal   ScalingReplicaSet   deployment/chain-5svc-plain-svc-3              Scaled up replica set chain-5svc-plain-svc-3-5b9b5844dc from 0 to 1
85s         Normal   Pulled              pod/chain-5svc-plain-svc-1-cd99c9549-qb5ll     Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 147ms (147ms including waiting). Image size: 413013146 bytes.
85s         Normal   Created             pod/chain-5svc-plain-svc-2-d6767685b-r7qxr     Created container: inference
85s         Normal   ScalingReplicaSet   deployment/chain-5svc-plain-svc-5              Scaled up replica set chain-5svc-plain-svc-5-8596f68c49 from 0 to 1
85s         Normal   SuccessfulCreate    replicaset/chain-5svc-plain-svc-5-8596f68c49   Created pod: chain-5svc-plain-svc-5-8596f68c49-7pfbp
85s         Normal   Pulling             pod/chain-5svc-plain-svc-1-cd99c9549-qb5ll     Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
85s         Normal   SuccessfulCreate    replicaset/chain-5svc-plain-svc-4-d4bff7c86    Created pod: chain-5svc-plain-svc-4-d4bff7c86-zmx4g
85s         Normal   ScalingReplicaSet   deployment/chain-5svc-plain-svc-4              Scaled up replica set chain-5svc-plain-svc-4-d4bff7c86 from 0 to 1
84s         Normal   Started             pod/chain-5svc-plain-svc-4-d4bff7c86-zmx4g     Started container inference
