LAST SEEN   TYPE     REASON              OBJECT                                        MESSAGE
92s         Normal   Scheduled           pod/chain-2svc-mtls-svc-1-5c7f6c8646-s7xd4    Successfully assigned rq21-chain2-mtls/chain-2svc-mtls-svc-1-5c7f6c8646-s7xd4 to aks-rq15pool-19952245-vmss000000
91s         Normal   Scheduled           pod/chain-2svc-mtls-svc-2-b47b87694-wmvvn     Successfully assigned rq21-chain2-mtls/chain-2svc-mtls-svc-2-b47b87694-wmvvn to aks-rq15pool-19952245-vmss000000
92s         Normal   ScalingReplicaSet   deployment/chain-2svc-mtls-svc-2              Scaled up replica set chain-2svc-mtls-svc-2-b47b87694 from 0 to 1
92s         Normal   SuccessfulCreate    replicaset/chain-2svc-mtls-svc-2-b47b87694    Created pod: chain-2svc-mtls-svc-2-b47b87694-wmvvn
92s         Normal   ScalingReplicaSet   deployment/chain-2svc-mtls-svc-1              Scaled up replica set chain-2svc-mtls-svc-1-5c7f6c8646 from 0 to 1
92s         Normal   SuccessfulCreate    replicaset/chain-2svc-mtls-svc-1-5c7f6c8646   Created pod: chain-2svc-mtls-svc-1-5c7f6c8646-s7xd4
91s         Normal   Started             pod/chain-2svc-mtls-svc-1-5c7f6c8646-s7xd4    Started container istio-proxy
91s         Normal   Created             pod/chain-2svc-mtls-svc-2-b47b87694-wmvvn     Created container: istio-init
91s         Normal   Pulled              pod/chain-2svc-mtls-svc-1-5c7f6c8646-s7xd4    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-2" already present on machine
91s         Normal   Created             pod/chain-2svc-mtls-svc-1-5c7f6c8646-s7xd4    Created container: istio-init
91s         Normal   Started             pod/chain-2svc-mtls-svc-2-b47b87694-wmvvn     Started container istio-proxy
91s         Normal   Created             pod/chain-2svc-mtls-svc-1-5c7f6c8646-s7xd4    Created container: istio-proxy
91s         Normal   Pulled              pod/chain-2svc-mtls-svc-1-5c7f6c8646-s7xd4    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-2" already present on machine
91s         Normal   Started             pod/chain-2svc-mtls-svc-1-5c7f6c8646-s7xd4    Started container istio-init
91s         Normal   Pulled              pod/chain-2svc-mtls-svc-2-b47b87694-wmvvn     Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-2" already present on machine
91s         Normal   Created             pod/chain-2svc-mtls-svc-2-b47b87694-wmvvn     Created container: istio-proxy
91s         Normal   Started             pod/chain-2svc-mtls-svc-2-b47b87694-wmvvn     Started container istio-init
91s         Normal   Pulled              pod/chain-2svc-mtls-svc-2-b47b87694-wmvvn     Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-2" already present on machine
89s         Normal   Pulling             pod/chain-2svc-mtls-svc-1-5c7f6c8646-s7xd4    Pulling image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221"
89s         Normal   Pulling             pod/chain-2svc-mtls-svc-2-b47b87694-wmvvn     Pulling image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221"
89s         Normal   Pulled              pod/chain-2svc-mtls-svc-2-b47b87694-wmvvn     Successfully pulled image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221" in 221ms (221ms including waiting). Image size: 2948421293 bytes.
89s         Normal   Pulled              pod/chain-2svc-mtls-svc-1-5c7f6c8646-s7xd4    Successfully pulled image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221" in 209ms (209ms including waiting). Image size: 2948421293 bytes.
88s         Normal   Started             pod/chain-2svc-mtls-svc-1-5c7f6c8646-s7xd4    Started container inference
88s         Normal   Created             pod/chain-2svc-mtls-svc-2-b47b87694-wmvvn     Created container: inference
88s         Normal   Started             pod/chain-2svc-mtls-svc-2-b47b87694-wmvvn     Started container inference
88s         Normal   Created             pod/chain-2svc-mtls-svc-1-5c7f6c8646-s7xd4    Created container: inference
