LAST SEEN   TYPE     REASON              OBJECT                                                  MESSAGE
100s        Normal   Scheduled           pod/chain-2svc-split-l4-plain-svc-2-595bf6f8f8-5rrhx    Successfully assigned rq21-ms-l4-plain/chain-2svc-split-l4-plain-svc-2-595bf6f8f8-5rrhx to aks-rq15pool-53575030-vmss000000
100s        Normal   Scheduled           pod/chain-2svc-split-l4-plain-svc-1-84b6b65b56-86p7f    Successfully assigned rq21-ms-l4-plain/chain-2svc-split-l4-plain-svc-1-84b6b65b56-86p7f to aks-rq15pool-53575030-vmss000000
100s        Normal   Pulling             pod/chain-2svc-split-l4-plain-svc-1-84b6b65b56-86p7f    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
100s        Normal   ScalingReplicaSet   deployment/chain-2svc-split-l4-plain-svc-2              Scaled up replica set chain-2svc-split-l4-plain-svc-2-595bf6f8f8 from 0 to 1
100s        Normal   SuccessfulCreate    replicaset/chain-2svc-split-l4-plain-svc-2-595bf6f8f8   Created pod: chain-2svc-split-l4-plain-svc-2-595bf6f8f8-5rrhx
100s        Normal   SuccessfulCreate    replicaset/chain-2svc-split-l4-plain-svc-1-84b6b65b56   Created pod: chain-2svc-split-l4-plain-svc-1-84b6b65b56-86p7f
100s        Normal   ScalingReplicaSet   deployment/chain-2svc-split-l4-plain-svc-1              Scaled up replica set chain-2svc-split-l4-plain-svc-1-84b6b65b56 from 0 to 1
99s         Normal   Created             pod/chain-2svc-split-l4-plain-svc-1-84b6b65b56-86p7f    Created container: inference
99s         Normal   Pulling             pod/chain-2svc-split-l4-plain-svc-2-595bf6f8f8-5rrhx    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
99s         Normal   Pulled              pod/chain-2svc-split-l4-plain-svc-2-595bf6f8f8-5rrhx    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 148ms (148ms including waiting). Image size: 413013146 bytes.
99s         Normal   Created             pod/chain-2svc-split-l4-plain-svc-2-595bf6f8f8-5rrhx    Created container: inference
99s         Normal   Started             pod/chain-2svc-split-l4-plain-svc-2-595bf6f8f8-5rrhx    Started container inference
99s         Normal   Started             pod/chain-2svc-split-l4-plain-svc-1-84b6b65b56-86p7f    Started container inference
99s         Normal   Pulled              pod/chain-2svc-split-l4-plain-svc-1-84b6b65b56-86p7f    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 209ms (209ms including waiting). Image size: 413013146 bytes.
