LAST SEEN   TYPE     REASON      OBJECT                              MESSAGE
99s         Normal   Scheduled   pod/benchmark-client                Successfully assigned rq21-ms-l1-mtls-client/benchmark-client to aks-rq15pool-53575030-vmss000000
84s         Normal   Scheduled   pod/rq21-ms-direct-20260516104531   Successfully assigned rq21-ms-l1-mtls-client/rq21-ms-direct-20260516104531 to aks-rq15pool-53575030-vmss000000
99s         Normal   Pulling     pod/benchmark-client                Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
99s         Normal   Pulled      pod/benchmark-client                Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 168ms (168ms including waiting). Image size: 413013146 bytes.
99s         Normal   Created     pod/benchmark-client                Created container: client
99s         Normal   Started     pod/benchmark-client                Started container client
84s         Normal   Pulling     pod/rq21-ms-direct-20260516104531   Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
84s         Normal   Pulled      pod/rq21-ms-direct-20260516104531   Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 119ms (119ms including waiting). Image size: 413013146 bytes.
84s         Normal   Created     pod/rq21-ms-direct-20260516104531   Created container: debug
84s         Normal   Started     pod/rq21-ms-direct-20260516104531   Started container debug
74s         Normal   Killing     pod/rq21-ms-direct-20260516104531   Stopping container debug
