LAST SEEN   TYPE     REASON              OBJECT                                                  MESSAGE
100s        Normal   Scheduled           pod/chain-2svc-split-l1-plain-svc-2-7fdc64bb45-xrz8x    Successfully assigned rq21-ms-l1-plain/chain-2svc-split-l1-plain-svc-2-7fdc64bb45-xrz8x to aks-rq15pool-53575030-vmss000000
101s        Normal   Scheduled           pod/chain-2svc-split-l1-plain-svc-1-5756569497-hvpz6    Successfully assigned rq21-ms-l1-plain/chain-2svc-split-l1-plain-svc-1-5756569497-hvpz6 to aks-rq15pool-53575030-vmss000000
101s        Normal   Pulling             pod/chain-2svc-split-l1-plain-svc-1-5756569497-hvpz6    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
101s        Normal   ScalingReplicaSet   deployment/chain-2svc-split-l1-plain-svc-2              Scaled up replica set chain-2svc-split-l1-plain-svc-2-7fdc64bb45 from 0 to 1
101s        Normal   SuccessfulCreate    replicaset/chain-2svc-split-l1-plain-svc-2-7fdc64bb45   Created pod: chain-2svc-split-l1-plain-svc-2-7fdc64bb45-xrz8x
101s        Normal   SuccessfulCreate    replicaset/chain-2svc-split-l1-plain-svc-1-5756569497   Created pod: chain-2svc-split-l1-plain-svc-1-5756569497-hvpz6
101s        Normal   ScalingReplicaSet   deployment/chain-2svc-split-l1-plain-svc-1              Scaled up replica set chain-2svc-split-l1-plain-svc-1-5756569497 from 0 to 1
100s        Normal   Created             pod/chain-2svc-split-l1-plain-svc-1-5756569497-hvpz6    Created container: inference
100s        Normal   Pulling             pod/chain-2svc-split-l1-plain-svc-2-7fdc64bb45-xrz8x    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
100s        Normal   Pulled              pod/chain-2svc-split-l1-plain-svc-2-7fdc64bb45-xrz8x    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 133ms (133ms including waiting). Image size: 413013146 bytes.
100s        Normal   Created             pod/chain-2svc-split-l1-plain-svc-2-7fdc64bb45-xrz8x    Created container: inference
100s        Normal   Started             pod/chain-2svc-split-l1-plain-svc-2-7fdc64bb45-xrz8x    Started container inference
100s        Normal   Started             pod/chain-2svc-split-l1-plain-svc-1-5756569497-hvpz6    Started container inference
100s        Normal   Pulled              pod/chain-2svc-split-l1-plain-svc-1-5756569497-hvpz6    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 233ms (233ms including waiting). Image size: 413013146 bytes.
