LAST SEEN   TYPE     REASON              OBJECT                                                 MESSAGE
67s         Normal   Scheduled           pod/chain-2svc-split-l1-mtls-svc-1-84fbdcc666-9qjf9    Successfully assigned rq21-ms-l1-mtls/chain-2svc-split-l1-mtls-svc-1-84fbdcc666-9qjf9 to aks-rq15pool-53575030-vmss000000
67s         Normal   Scheduled           pod/chain-2svc-split-l1-mtls-svc-2-79b5b9dc9d-l8jw9    Successfully assigned rq21-ms-l1-mtls/chain-2svc-split-l1-mtls-svc-2-79b5b9dc9d-l8jw9 to aks-rq15pool-53575030-vmss000000
68s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l1-mtls-svc-1              Scaled up replica set chain-2svc-split-l1-mtls-svc-1-84fbdcc666 from 0 to 1
68s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l1-mtls-svc-2              Scaled up replica set chain-2svc-split-l1-mtls-svc-2-79b5b9dc9d from 0 to 1
68s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l1-mtls-svc-2-79b5b9dc9d   Created pod: chain-2svc-split-l1-mtls-svc-2-79b5b9dc9d-l8jw9
68s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l1-mtls-svc-1-84fbdcc666   Created pod: chain-2svc-split-l1-mtls-svc-1-84fbdcc666-9qjf9
67s         Normal   Pulled              pod/chain-2svc-split-l1-mtls-svc-1-84fbdcc666-9qjf9    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
67s         Normal   Created             pod/chain-2svc-split-l1-mtls-svc-1-84fbdcc666-9qjf9    Created container: istio-init
67s         Normal   Started             pod/chain-2svc-split-l1-mtls-svc-1-84fbdcc666-9qjf9    Started container istio-init
67s         Normal   Started             pod/chain-2svc-split-l1-mtls-svc-2-79b5b9dc9d-l8jw9    Started container istio-init
67s         Normal   Created             pod/chain-2svc-split-l1-mtls-svc-2-79b5b9dc9d-l8jw9    Created container: istio-init
67s         Normal   Pulled              pod/chain-2svc-split-l1-mtls-svc-2-79b5b9dc9d-l8jw9    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
66s         Normal   Started             pod/chain-2svc-split-l1-mtls-svc-1-84fbdcc666-9qjf9    Started container istio-proxy
66s         Normal   Created             pod/chain-2svc-split-l1-mtls-svc-2-79b5b9dc9d-l8jw9    Created container: istio-proxy
66s         Normal   Pulled              pod/chain-2svc-split-l1-mtls-svc-1-84fbdcc666-9qjf9    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
66s         Normal   Created             pod/chain-2svc-split-l1-mtls-svc-1-84fbdcc666-9qjf9    Created container: istio-proxy
66s         Normal   Started             pod/chain-2svc-split-l1-mtls-svc-2-79b5b9dc9d-l8jw9    Started container istio-proxy
66s         Normal   Pulled              pod/chain-2svc-split-l1-mtls-svc-2-79b5b9dc9d-l8jw9    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
64s         Normal   Pulling             pod/chain-2svc-split-l1-mtls-svc-1-84fbdcc666-9qjf9    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
64s         Normal   Started             pod/chain-2svc-split-l1-mtls-svc-1-84fbdcc666-9qjf9    Started container inference
64s         Normal   Pulling             pod/chain-2svc-split-l1-mtls-svc-2-79b5b9dc9d-l8jw9    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
64s         Normal   Pulled              pod/chain-2svc-split-l1-mtls-svc-2-79b5b9dc9d-l8jw9    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 197ms (197ms including waiting). Image size: 413013146 bytes.
64s         Normal   Created             pod/chain-2svc-split-l1-mtls-svc-2-79b5b9dc9d-l8jw9    Created container: inference
64s         Normal   Started             pod/chain-2svc-split-l1-mtls-svc-2-79b5b9dc9d-l8jw9    Started container inference
64s         Normal   Pulled              pod/chain-2svc-split-l1-mtls-svc-1-84fbdcc666-9qjf9    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 194ms (194ms including waiting). Image size: 413013146 bytes.
64s         Normal   Created             pod/chain-2svc-split-l1-mtls-svc-1-84fbdcc666-9qjf9    Created container: inference
