LAST SEEN   TYPE     REASON              OBJECT                                                 MESSAGE
71s         Normal   Scheduled           pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-b7rr6    Successfully assigned rq21-ms-l4-mtls/chain-2svc-split-l4-mtls-svc-1-64d8db6547-b7rr6 to aks-rq15pool-53575030-vmss000000
71s         Normal   Scheduled           pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-qckwj    Successfully assigned rq21-ms-l4-mtls/chain-2svc-split-l4-mtls-svc-2-767d487c6c-qckwj to aks-rq15pool-53575030-vmss000000
72s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l4-mtls-svc-1              Scaled up replica set chain-2svc-split-l4-mtls-svc-1-64d8db6547 from 0 to 1
72s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l4-mtls-svc-1-64d8db6547   Created pod: chain-2svc-split-l4-mtls-svc-1-64d8db6547-b7rr6
71s         Normal   Pulled              pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-b7rr6    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
71s         Normal   Created             pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-b7rr6    Created container: istio-init
71s         Normal   Started             pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-b7rr6    Started container istio-init
71s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l4-mtls-svc-2              Scaled up replica set chain-2svc-split-l4-mtls-svc-2-767d487c6c from 0 to 1
71s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l4-mtls-svc-2-767d487c6c   Created pod: chain-2svc-split-l4-mtls-svc-2-767d487c6c-qckwj
71s         Normal   Started             pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-qckwj    Started container istio-init
71s         Normal   Created             pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-qckwj    Created container: istio-init
71s         Normal   Pulled              pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-qckwj    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
70s         Normal   Started             pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-b7rr6    Started container istio-proxy
70s         Normal   Created             pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-qckwj    Created container: istio-proxy
70s         Normal   Pulled              pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-b7rr6    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
70s         Normal   Created             pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-b7rr6    Created container: istio-proxy
70s         Normal   Started             pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-qckwj    Started container istio-proxy
70s         Normal   Pulled              pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-qckwj    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
68s         Normal   Pulling             pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-b7rr6    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
68s         Normal   Pulling             pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-qckwj    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
68s         Normal   Pulled              pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-qckwj    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 171ms (171ms including waiting). Image size: 413013146 bytes.
68s         Normal   Created             pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-qckwj    Created container: inference
68s         Normal   Started             pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-qckwj    Started container inference
68s         Normal   Pulled              pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-b7rr6    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 187ms (187ms including waiting). Image size: 413013146 bytes.
68s         Normal   Created             pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-b7rr6    Created container: inference
67s         Normal   Started             pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-b7rr6    Started container inference
