LAST SEEN   TYPE     REASON      OBJECT                              MESSAGE
70s         Normal   Scheduled   pod/benchmark-client                Successfully assigned rq21-ms-l1-mtls-client/benchmark-client to aks-rq15pool-53575030-vmss000000
53s         Normal   Scheduled   pod/rq21-ms-direct-20260516111603   Successfully assigned rq21-ms-l1-mtls-client/rq21-ms-direct-20260516111603 to aks-rq15pool-53575030-vmss000000
70s         Normal   Pulling     pod/benchmark-client                Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
70s         Normal   Pulled      pod/benchmark-client                Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 108ms (108ms including waiting). Image size: 413013146 bytes.
70s         Normal   Created     pod/benchmark-client                Created container: client
70s         Normal   Started     pod/benchmark-client                Started container client
53s         Normal   Pulling     pod/rq21-ms-direct-20260516111603   Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
53s         Normal   Pulled      pod/rq21-ms-direct-20260516111603   Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 179ms (179ms including waiting). Image size: 413013146 bytes.
53s         Normal   Created     pod/rq21-ms-direct-20260516111603   Created container: debug
53s         Normal   Started     pod/rq21-ms-direct-20260516111603   Started container debug
44s         Normal   Killing     pod/rq21-ms-direct-20260516111603   Stopping container debug
