LAST SEEN   TYPE     REASON              OBJECT                                        MESSAGE
88s         Normal   Scheduled           pod/chain-2svc-mtls-svc-1-6f977dd587-qjht4    Successfully assigned rq21-chain2-mtls/chain-2svc-mtls-svc-1-6f977dd587-qjht4 to aks-rq15pool-95166063-vmss000000
88s         Normal   Scheduled           pod/chain-2svc-mtls-svc-2-774bd69559-tcvsw    Successfully assigned rq21-chain2-mtls/chain-2svc-mtls-svc-2-774bd69559-tcvsw to aks-rq15pool-95166063-vmss000000
88s         Normal   SuccessfulCreate    replicaset/chain-2svc-mtls-svc-1-6f977dd587   Created pod: chain-2svc-mtls-svc-1-6f977dd587-qjht4
88s         Normal   Pulled              pod/chain-2svc-mtls-svc-1-6f977dd587-qjht4    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
88s         Normal   Created             pod/chain-2svc-mtls-svc-1-6f977dd587-qjht4    Created container: istio-init
88s         Normal   Started             pod/chain-2svc-mtls-svc-1-6f977dd587-qjht4    Started container istio-init
88s         Normal   ScalingReplicaSet   deployment/chain-2svc-mtls-svc-2              Scaled up replica set chain-2svc-mtls-svc-2-774bd69559 from 0 to 1
88s         Normal   SuccessfulCreate    replicaset/chain-2svc-mtls-svc-2-774bd69559   Created pod: chain-2svc-mtls-svc-2-774bd69559-tcvsw
88s         Normal   Pulled              pod/chain-2svc-mtls-svc-2-774bd69559-tcvsw    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
88s         Normal   ScalingReplicaSet   deployment/chain-2svc-mtls-svc-1              Scaled up replica set chain-2svc-mtls-svc-1-6f977dd587 from 0 to 1
87s         Normal   Created             pod/chain-2svc-mtls-svc-2-774bd69559-tcvsw    Created container: istio-proxy
87s         Normal   Pulled              pod/chain-2svc-mtls-svc-1-6f977dd587-qjht4    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
87s         Normal   Created             pod/chain-2svc-mtls-svc-1-6f977dd587-qjht4    Created container: istio-proxy
87s         Normal   Created             pod/chain-2svc-mtls-svc-2-774bd69559-tcvsw    Created container: istio-init
87s         Normal   Started             pod/chain-2svc-mtls-svc-2-774bd69559-tcvsw    Started container istio-init
87s         Normal   Pulled              pod/chain-2svc-mtls-svc-2-774bd69559-tcvsw    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
86s         Normal   Started             pod/chain-2svc-mtls-svc-1-6f977dd587-qjht4    Started container istio-proxy
86s         Normal   Started             pod/chain-2svc-mtls-svc-2-774bd69559-tcvsw    Started container istio-proxy
85s         Normal   Pulling             pod/chain-2svc-mtls-svc-1-6f977dd587-qjht4    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
85s         Normal   Pulling             pod/chain-2svc-mtls-svc-2-774bd69559-tcvsw    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
84s         Normal   Started             pod/chain-2svc-mtls-svc-1-6f977dd587-qjht4    Started container inference
84s         Normal   Pulled              pod/chain-2svc-mtls-svc-2-774bd69559-tcvsw    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 380ms (380ms including waiting). Image size: 413013146 bytes.
84s         Normal   Created             pod/chain-2svc-mtls-svc-2-774bd69559-tcvsw    Created container: inference
84s         Normal   Started             pod/chain-2svc-mtls-svc-2-774bd69559-tcvsw    Started container inference
84s         Normal   Pulled              pod/chain-2svc-mtls-svc-1-6f977dd587-qjht4    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 354ms (354ms including waiting). Image size: 413013146 bytes.
84s         Normal   Created             pod/chain-2svc-mtls-svc-1-6f977dd587-qjht4    Created container: inference
