LAST SEEN   TYPE     REASON              OBJECT                                         MESSAGE
66s         Normal   Scheduled           pod/chain-2svc-plain-svc-1-565f7bb887-5c9jb    Successfully assigned rq21-chain2-plain/chain-2svc-plain-svc-1-565f7bb887-5c9jb to aks-rq15pool-19952245-vmss000000
66s         Normal   Scheduled           pod/chain-2svc-plain-svc-2-6d79bc4459-dxzmh    Successfully assigned rq21-chain2-plain/chain-2svc-plain-svc-2-6d79bc4459-dxzmh to aks-rq15pool-19952245-vmss000000
67s         Normal   ScalingReplicaSet   deployment/chain-2svc-plain-svc-1              Scaled up replica set chain-2svc-plain-svc-1-565f7bb887 from 0 to 1
67s         Normal   ScalingReplicaSet   deployment/chain-2svc-plain-svc-2              Scaled up replica set chain-2svc-plain-svc-2-6d79bc4459 from 0 to 1
67s         Normal   SuccessfulCreate    replicaset/chain-2svc-plain-svc-2-6d79bc4459   Created pod: chain-2svc-plain-svc-2-6d79bc4459-dxzmh
67s         Normal   SuccessfulCreate    replicaset/chain-2svc-plain-svc-1-565f7bb887   Created pod: chain-2svc-plain-svc-1-565f7bb887-5c9jb
66s         Normal   Created             pod/chain-2svc-plain-svc-1-565f7bb887-5c9jb    Created container: inference
66s         Normal   Started             pod/chain-2svc-plain-svc-1-565f7bb887-5c9jb    Started container inference
66s         Normal   Pulling             pod/chain-2svc-plain-svc-2-6d79bc4459-dxzmh    Pulling image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221"
66s         Normal   Pulled              pod/chain-2svc-plain-svc-2-6d79bc4459-dxzmh    Successfully pulled image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221" in 153ms (153ms including waiting). Image size: 2948421293 bytes.
66s         Normal   Created             pod/chain-2svc-plain-svc-2-6d79bc4459-dxzmh    Created container: inference
66s         Normal   Started             pod/chain-2svc-plain-svc-2-6d79bc4459-dxzmh    Started container inference
66s         Normal   Pulled              pod/chain-2svc-plain-svc-1-565f7bb887-5c9jb    Successfully pulled image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221" in 131ms (131ms including waiting). Image size: 2948421293 bytes.
66s         Normal   Pulling             pod/chain-2svc-plain-svc-1-565f7bb887-5c9jb    Pulling image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221"
