LAST SEEN   TYPE     REASON              OBJECT                                                 MESSAGE
66s         Normal   Scheduled           pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-gqrw9    Successfully assigned rq21-ms-l4-mtls/chain-2svc-split-l4-mtls-svc-2-767d487c6c-gqrw9 to aks-rq15pool-53575030-vmss000000
66s         Normal   Scheduled           pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-2fbj8    Successfully assigned rq21-ms-l4-mtls/chain-2svc-split-l4-mtls-svc-1-64d8db6547-2fbj8 to aks-rq15pool-53575030-vmss000000
67s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l4-mtls-svc-1-64d8db6547   Created pod: chain-2svc-split-l4-mtls-svc-1-64d8db6547-2fbj8
67s         Normal   Pulled              pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-2fbj8    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
67s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l4-mtls-svc-2              Scaled up replica set chain-2svc-split-l4-mtls-svc-2-767d487c6c from 0 to 1
67s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l4-mtls-svc-2-767d487c6c   Created pod: chain-2svc-split-l4-mtls-svc-2-767d487c6c-gqrw9
67s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l4-mtls-svc-1              Scaled up replica set chain-2svc-split-l4-mtls-svc-1-64d8db6547 from 0 to 1
66s         Normal   Started             pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-2fbj8    Started container istio-proxy
66s         Normal   Started             pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-gqrw9    Started container istio-init
66s         Normal   Created             pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-2fbj8    Created container: istio-init
66s         Normal   Started             pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-2fbj8    Started container istio-init
66s         Normal   Created             pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-gqrw9    Created container: istio-init
66s         Normal   Created             pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-2fbj8    Created container: istio-proxy
66s         Normal   Pulled              pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-2fbj8    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
66s         Normal   Pulled              pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-gqrw9    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
65s         Normal   Pulled              pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-gqrw9    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
65s         Normal   Created             pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-gqrw9    Created container: istio-proxy
65s         Normal   Started             pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-gqrw9    Started container istio-proxy
64s         Normal   Pulling             pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-2fbj8    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
64s         Normal   Pulled              pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-2fbj8    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 122ms (122ms including waiting). Image size: 413013146 bytes.
64s         Normal   Started             pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-2fbj8    Started container inference
64s         Normal   Created             pod/chain-2svc-split-l4-mtls-svc-1-64d8db6547-2fbj8    Created container: inference
63s         Normal   Pulling             pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-gqrw9    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
63s         Normal   Pulled              pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-gqrw9    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 107ms (107ms including waiting). Image size: 413013146 bytes.
63s         Normal   Created             pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-gqrw9    Created container: inference
63s         Normal   Started             pod/chain-2svc-split-l4-mtls-svc-2-767d487c6c-gqrw9    Started container inference
