condition,split_mean_ms,baseline_condition,monolith_mean_ms,overhead_ms,overhead_pct,activation_bytes,service_a_compute_ms,service_b_compute_ms,boundary_crossing_ms,total_compute_ms,num_hops
chain_2svc,81.70793468799799,monolithic_k8s_1svc,77.3260060699997,4.381928617998284,5.666823932470434,1003520.0,0,0,9.290798158001962,72.417136529996,1.0
chain_3svc,92.31406464900373,monolithic_k8s_1svc,77.3260060699997,14.988058579004019,19.382946748130266,1605632.0,0,0,14.435193444021934,77.87887120498179,2.0
chain_4svc,101.24796213599667,monolithic_k8s_1svc,77.3260060699997,23.921956065996966,30.936495083350756,2007040.0,0,0,18.3264836009896,82.92147853500704,3.0
chain_5svc,101.95563959100218,monolithic_k8s_1svc,77.3260060699997,24.629633521002475,31.851681953813042,2107392.0,0,0,21.423170734013183,80.532468856989,4.0
