round,condition,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p95_ms
1,chain_2svc,200,73.50945097999784,73.20701750003877,1.7701455030014712,70.3196210000101,80.2695180000228,76.8216806499879
1,chain_3svc,200,75.66727797999818,75.26126599998406,1.9988329715420998,73.40535200000886,90.99847099992076,79.18101510000497
1,chain_4svc,200,78.18838794499982,77.80491749997509,2.064166308268458,75.43444700002055,91.8975209999644,81.56479080004715
1,chain_5svc,200,80.27580179000324,79.52337800003306,2.6196350814008658,77.35376699997687,94.19621799997913,85.92424474995255
1,monolithic_k8s_1svc,200,72.10300251999882,70.84868349997464,4.077528513298285,67.45013500000141,95.54257399997823,80.0098831000156
2,chain_2svc,200,73.27885212000126,73.08200550002653,1.5304867794300647,70.63670099995534,81.3362110000071,76.17037495000432
2,chain_3svc,200,75.14860362999968,74.95728449993067,1.3181774752261801,73.1013490000123,82.02642999992804,78.08799715000987
2,chain_4svc,200,78.00361695499419,77.83507550004742,1.4442282787321636,75.45066000000133,84.694681999963,80.60370649994297
2,chain_5svc,200,80.13313078999659,79.76128400002835,2.124412703289938,77.22009400004026,94.31736700003057,83.87599339999383
2,monolithic_k8s_1svc,200,71.13342360500354,70.79257899999902,2.4685222729421405,67.57579300000316,85.89439500002527,74.84267510000961
3,chain_2svc,200,73.30135486499671,72.99815199999671,1.7554335210910277,70.70733799997697,83.54143599996178,75.68364644998553
3,chain_3svc,200,75.47801120000202,75.11427849999563,2.0100014607886867,72.82084999997096,87.54260499995326,77.88122400006614
3,chain_4svc,200,78.36846137999828,78.18329200000562,1.8029168006847702,75.60390699995878,88.095758999998,81.16484384998442
3,chain_5svc,200,81.29904298500605,81.08298700005889,1.7875260378615714,77.70206099985444,87.70900700005768,84.73120205010218
3,monolithic_k8s_1svc,200,70.13837297499862,69.89495350001107,1.5230202570342808,66.7908180000154,75.82363400001668,73.45041704999176
4,chain_2svc,200,73.59718264499747,73.24337149992743,2.1488726502309206,70.2161620000652,88.50009299999329,76.82062870001687
4,chain_3svc,200,75.37203504999752,75.05736599995316,2.0554322385442307,73.14347099998031,95.70405700003448,78.27162070001918
4,chain_4svc,200,78.46653018000609,77.89904400004843,2.769391422291666,75.18604100005177,96.45855600001596,82.38264104992936
4,chain_5svc,200,80.70616919500026,80.18403649987249,2.130091373696088,77.7907869999126,91.1184389999562,84.95232130007935
4,monolithic_k8s_1svc,200,70.22988168000126,69.93768099999897,1.8188921100541935,67.35013500002651,83.83847199996808,72.78044669997996
5,chain_2svc,200,73.49869183499834,73.20603750002874,1.890522303815566,70.2498299999661,80.16298400002597,76.84449364992929
5,chain_3svc,200,75.38437149999709,74.81555749996005,2.316654116939726,72.76739400003862,87.80915399995592,79.5482429000458
5,chain_4svc,200,78.44501953500185,78.08162650007944,2.5806763946457703,75.21842400001333,92.92521800000486,82.350183000068
5,chain_5svc,200,80.1826050499983,79.89828400002352,1.8174875206690995,77.09501699991961,87.31760500018027,83.65648559985173
5,monolithic_k8s_1svc,200,70.40762516999933,70.0078899999994,2.1004594176579667,67.28633500000569,87.86680800000113,73.79255195002088
