round,condition,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p95_ms
1,chain_2svc,200,57.27417258499543,56.77891450000061,2.836340875927621,53.9678789999698,83.52928700003304,60.2821698500577
1,chain_3svc,200,62.407600745001446,62.20141399995782,1.6823754190060667,59.540090000041346,70.29098300006353,64.73634209998522
1,chain_4svc,200,62.7578279800025,62.193168000021615,2.1510791303966155,59.10728699996071,71.26511299998128,66.11994150010786
1,chain_5svc,200,64.93904186500913,64.64006999999583,2.5127150267593934,61.231393000070966,81.18579000006321,67.951004950055
1,monolithic_k8s_1svc,200,52.07530538500123,51.73326000004863,1.5795875326468087,48.495768000066164,58.819399999947564,54.5051037000178
2,chain_2svc,200,56.880634094998186,56.45874199996115,2.1443129842981885,53.8634170000023,66.4653390000467,60.70559399996682
2,chain_3svc,200,60.43372827000326,60.162889500020356,2.247772122183608,57.06136799994965,79.27155100003347,63.99870304998671
2,chain_4svc,200,64.16546980000703,64.03922249990046,1.9316716288873585,59.96210099988275,70.7386089998181,67.71786390003172
2,chain_5svc,200,65.74876373500501,65.49238999991758,2.3881754235211106,61.7973810001331,81.6400359999534,68.65525414990543
2,monolithic_k8s_1svc,200,52.37391690499691,52.18034899996837,1.6112346776311817,49.18635599995014,61.78492699996241,54.96966135000889
3,chain_2svc,200,57.861213184998526,57.52618000002485,1.8213906568493854,54.35639099994205,66.35864199995467,60.5067871000358
3,chain_3svc,200,60.09867844000041,59.818241000016315,1.9824677481759088,56.290766000074655,74.79091899995183,63.704904050143796
3,chain_4svc,200,63.691062954995914,63.32666800005882,2.2639633922441686,60.32554800003709,75.78190000003815,67.4869912998929
3,chain_5svc,200,66.06059164499584,65.80079200000455,2.0498420977784364,62.7517479999824,75.7077670000399,68.76587110004948
3,monolithic_k8s_1svc,200,50.945986324996966,50.71657549996189,1.2705723879530288,48.0161869999165,56.226704999971844,53.16774600000258
4,chain_2svc,200,57.56544329000121,57.144166000000496,2.5058533979733357,53.94792800007053,77.3304570000164,60.74018829997385
4,chain_3svc,200,60.71996617501213,60.52659950000816,1.9994759638569604,57.28263500009234,77.79800799994518,63.40819400011242
4,chain_4svc,200,63.693571670011124,63.55265350009631,1.9234504644268569,59.50696499985497,72.22098500005814,66.98366564979779
4,chain_5svc,200,64.41341636999255,64.24685950003095,1.6481381725647906,61.16336699983549,72.7472769999622,67.01682760007088
4,monolithic_k8s_1svc,200,52.134738159995216,51.870494500008135,1.9882534066220783,48.20505800000774,66.04798800003664,54.62509390007426
5,chain_2svc,200,57.241687909997275,56.9160649999958,1.7360345463190945,54.118921999929626,65.5656320000162,60.289306400022724
5,chain_3svc,200,60.54215326501435,60.04688300004091,2.4871570541759307,57.52256000005218,79.0664950000064,64.3864085000132
5,chain_4svc,200,64.73263223499202,64.33272800006762,2.2348978913904034,60.71319800003039,75.75042200005555,68.32617199994502
5,chain_5svc,200,65.73592367500169,65.40398850006568,2.313693412355913,61.85195300008672,80.17053799994756,69.26770179999266
5,monolithic_k8s_1svc,200,52.69698495500279,52.480203500067546,1.829418821409652,49.17896000006294,64.64529400000174,55.67677000003641
