condition,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p5_ms,p25_ms,p75_ms,p95_ms,p99_ms,ci95_lower_ms,ci95_upper_ms,total_compute_ms_mean,non_compute_overhead_ms_mean,boundary_crossing_ms_mean,total_activation_bytes_mean,activation_bytes_mean,num_hops_mean,baseline_condition,baseline_mean_latency_ms,mean_latency_ms,absolute_overhead_ms,pct_overhead_vs_baseline,latency_rank,estimated_compute_ms,inferred_non_compute_overhead_ms,inferred_non_compute_pct
monolithic_k8s_1svc,1000,52.04538634599862,51.827160500010905,1.7720721936396029,48.0161869999165,66.04798800003664,49.701261950036724,50.91080999991959,52.93319675004682,54.7663305499384,57.307740659980475,51.93542096308801,52.15535172890923,49.13560581800061,2.9097805279980093,2.9097805279980093,602112.0,602112.0,1.0,monolithic_k8s_1svc,52.04538634599862,52.04538634599862,0.0,0.0,1,52.04538634599862,0.0,0.0
chain_2svc,1000,57.36463021299812,56.97689000004402,2.2670416397283413,53.8634170000023,83.52928700003304,54.89979639997955,56.08939050003414,58.15698025000415,60.52728604997242,65.59830999994574,57.223949656708264,57.50531076928798,52.14718908500038,5.217441127997745,5.217441127997745,1003520.0,1003520.0,1.0,monolithic_k8s_1svc,52.04538634599862,57.36463021299812,5.3192438669995,10.220394621796206,2,52.0454009779184,5.319229235079725,9.2726636872392
chain_3svc,1000,60.84042537900633,60.53549500001054,2.244424574452345,56.290766000074655,79.27155100003347,58.17461609984775,59.419462000107615,61.81931199998303,64.25768264998624,67.80360105004092,60.701148317592306,60.97970244042035,52.99761653599955,7.842808843006765,7.842808843006765,1605632.0,1605632.0,2.0,monolithic_k8s_1svc,52.04538634599862,60.84042537900633,8.795039033007704,16.898787098126498,3,52.08422095588575,8.756204423120579,14.392082843888213
chain_4svc,1000,63.80811292800172,63.58296949997566,2.200187619961954,59.10728699996071,75.78190000003815,60.88109500008159,62.28894100007665,64.94333249997908,67.64906795008301,71.2615450401222,63.67158097689234,63.944644879111095,53.870662577993926,9.937450350007794,9.937450350007794,2007040.0,2007040.0,3.0,monolithic_k8s_1svc,52.04538634599862,63.80811292800172,11.762726582003097,22.600901651117137,4,53.49932244495439,10.308790483047332,16.155924395819884
chain_5svc,1000,65.37954745800084,65.07483000007142,2.282442262560714,61.16336699983549,81.6400359999534,62.64152280007238,63.99364824994791,66.34156224987464,68.5424305498259,74.70363709001731,65.23791122090243,65.52118369509925,54.02538296199964,11.354164496001204,11.354164496001204,2107392.0,2107392.0,4.0,monolithic_k8s_1svc,52.04538634599862,65.37954745800084,13.33416111200222,25.620255796270758,5,52.59716368572477,12.78238377227607,19.55104351324448
