round,condition,iteration,end_to_end_ms,total_compute_ms,non_compute_overhead_ms,total_activation_bytes,num_hops,hop_1_compute_ms,hop_1_deserialize_ms,hop_1_serialize_ms,hop_1_forward_ms,hop_1_activation_bytes,hop_2_compute_ms,hop_2_deserialize_ms,hop_2_serialize_ms,hop_2_forward_ms,hop_2_activation_bytes,hop_3_compute_ms,hop_3_deserialize_ms,hop_3_serialize_ms,hop_3_forward_ms,hop_3_activation_bytes,hop_4_compute_ms,hop_4_deserialize_ms,hop_4_serialize_ms,hop_4_forward_ms,hop_4_activation_bytes,hop_5_compute_ms,hop_5_deserialize_ms,hop_5_serialize_ms,hop_5_forward_ms,hop_5_activation_bytes
1,chain_5svc,1,81.95205199990596,64.34153600025638,17.61051599964958,2107392,4,24.456390000068495,0.3664060000119207,0.09950200001185294,53.17554900011601,602112,11.103634000164675,0.4114049997951952,0.06370100004460255,36.95214599997598,802816,10.30304799996884,0.16500400010954763,0.032899999951041536,23.604067999940526,401408,17.922457000167924,0.14911099992787058,0.04100299997844559,2.841700000089986,200704,0.5560069998864492,0.13150100016900979,0.03320099995107739,0.0,100352
1,chain_5svc,2,79.75476100000378,62.81513200019617,16.93962899980761,2107392,4,24.35218900018299,0.35310599992044445,0.1315019999310607,51.07021599997097,602112,11.154834000080882,0.41910499999175954,0.06050100000720704,35.33992699999544,802816,10.215144999847325,0.1809049999792478,0.03270100000918319,21.74792300002082,401408,16.463756000121066,0.17601199988348526,0.03960199978791934,2.8442999998787855,200704,0.62920799996391,0.14360199998009193,0.03660099991975585,0.0,100352
1,chain_5svc,3,82.39269099999547,64.96925000033116,17.423440999664308,2107392,4,23.02416800011997,0.301904999787439,0.08150100006787397,55.00777900010689,602112,11.085033999961524,0.39220400003614486,0.06810100012444309,39.81818099987322,802816,12.59760300013113,0.18380400001660746,0.03070099978685903,24.103278999973554,401408,17.625937000047998,0.15141099993343232,0.053004000164946774,3.4159399999680318,200704,0.6365080000705348,0.14780099991185125,0.03500100001474493,0.0,100352
1,chain_5svc,4,81.32269699990502,63.98455200019271,17.338144999712313,2107392,4,23.833579999973153,0.3172050001012394,0.1102020000871562,53.28715099994952,602112,10.449326000070869,0.40360499997404986,0.05740100004913984,38.62676600010673,802816,10.916563000137103,0.1397029998315702,0.03740099987226131,24.604491999980382,401408,18.156074999978955,0.16361100006179186,0.04080200005773804,3.4820439998384245,200704,0.629008000032627,0.13900199996896845,0.03349999997226405,0.0,100352
1,chain_5svc,5,79.69595500003379,62.80362600000444,16.89232900002935,2107392,4,23.932381999884456,0.31990499996936705,0.08130100013659103,51.592223999932685,602112,11.868044000038935,0.42480499996599974,0.06009999992784287,35.53412900009789,802816,9.906537999995635,0.1976050000394025,0.03350099996168865,22.18143400000372,401408,16.45145399993453,0.1550110000607674,0.04120300013710221,2.8791020001790457,200704,0.6452080001508875,0.14060199987397937,0.03259999994043028,0.0,100352
1,chain_5svc,6,79.68275400003222,62.849099000231945,16.833654999800274,2107392,4,25.308404000043083,0.3167050001593452,0.15880199998719036,50.32450399994559,602112,10.99733300020489,0.40090499987854855,0.05499999997482519,34.54521699995894,802816,10.157043999925008,0.20210499997119769,0.029500999971787678,21.145809000017834,401408,15.826111000023957,0.11940799981857708,0.03360200003044156,3.014711999867359,200704,0.5602070000350068,0.15050100000735256,0.05150099991624302,0.0,100352
1,chain_5svc,7,81.65662600003998,65.8621359996232,15.794490000416772,2107392,4,24.509491999879174,0.31110500003705965,0.09190100013256597,53.27824999994846,602112,10.891430999890872,0.4230050001297059,0.06280100001276878,38.60526599987679,802816,12.899710999818126,0.21500499997273437,0.03940100009458547,22.420638999847142,401408,17.02099499993892,0.15121100000214938,0.039602000015293015,2.926905000094848,200704,0.5405070000961132,0.13490199989973917,0.03349999997226405,0.0,100352
1,chain_5svc,8,83.7046049998662,66.61614599988752,17.088458999978684,2107392,4,25.714010000001508,0.3253050001603697,0.12670199998865428,53.81005899994307,602112,10.350425000069663,0.43300499987708463,0.06380099989655719,39.15897299998505,802816,12.886109999953987,0.20650500005103822,0.034801000083461986,23.084754999899815,401408,16.980991999844264,0.17731300022205687,0.0473029999739083,3.400439000188271,200704,0.6846090000180993,0.1580020000346849,0.03889999993589299,0.0,100352
1,chain_5svc,9,82.14616899999783,63.559866999867154,18.586302000130672,2107392,4,23.306272999889188,0.3063040001052286,0.11210100001335377,54.64587200003734,602112,11.393338000061703,0.4084049999164563,0.059401000044090324,39.07787200000712,802816,11.596277999842641,0.18270500004291534,0.03690100015774078,22.66434499983916,401408,16.690871000037077,0.17121199994107883,0.0421029999415623,3.0763159998059564,200704,0.5731070000365435,0.1247019999937038,0.03169999990859651,0.0,100352
1,chain_5svc,10,82.6788150000084,65.76392799979658,16.91488700021182,2107392,4,25.191002999918055,0.3301050001027761,0.10770099993351323,53.434753000146884,602112,11.47263899997597,0.42020499995487626,0.054100999932416016,37.6067540000804,802816,11.243570000033287,0.26530599984653236,0.03350099996168865,23.039553999979034,401408,17.212707999988197,0.1341089998732059,0.03810299995166133,3.015711999978521,200704,0.6440079998810688,0.14330200019685435,0.03979999996772676,0.0,100352
