LAST SEEN   TYPE     REASON              OBJECT                                                  MESSAGE
67s         Normal   Scheduled           pod/chain-2svc-split-l1-plain-svc-1-5756569497-ttwm2    Successfully assigned rq21-ms-l1-plain/chain-2svc-split-l1-plain-svc-1-5756569497-ttwm2 to aks-rq15pool-53575030-vmss000000
66s         Normal   Scheduled           pod/chain-2svc-split-l1-plain-svc-2-7fdc64bb45-kdwdm    Successfully assigned rq21-ms-l1-plain/chain-2svc-split-l1-plain-svc-2-7fdc64bb45-kdwdm to aks-rq15pool-53575030-vmss000000
67s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l1-plain-svc-1              Scaled up replica set chain-2svc-split-l1-plain-svc-1-5756569497 from 0 to 1
67s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l1-plain-svc-2              Scaled up replica set chain-2svc-split-l1-plain-svc-2-7fdc64bb45 from 0 to 1
67s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l1-plain-svc-2-7fdc64bb45   Created pod: chain-2svc-split-l1-plain-svc-2-7fdc64bb45-kdwdm
67s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l1-plain-svc-1-5756569497   Created pod: chain-2svc-split-l1-plain-svc-1-5756569497-ttwm2
66s         Normal   Created             pod/chain-2svc-split-l1-plain-svc-1-5756569497-ttwm2    Created container: inference
66s         Normal   Started             pod/chain-2svc-split-l1-plain-svc-1-5756569497-ttwm2    Started container inference
66s         Normal   Pulling             pod/chain-2svc-split-l1-plain-svc-2-7fdc64bb45-kdwdm    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
66s         Normal   Pulled              pod/chain-2svc-split-l1-plain-svc-2-7fdc64bb45-kdwdm    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 184ms (184ms including waiting). Image size: 413013146 bytes.
66s         Normal   Created             pod/chain-2svc-split-l1-plain-svc-2-7fdc64bb45-kdwdm    Created container: inference
66s         Normal   Started             pod/chain-2svc-split-l1-plain-svc-2-7fdc64bb45-kdwdm    Started container inference
66s         Normal   Pulled              pod/chain-2svc-split-l1-plain-svc-1-5756569497-ttwm2    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 118ms (118ms including waiting). Image size: 413013146 bytes.
66s         Normal   Pulling             pod/chain-2svc-split-l1-plain-svc-1-5756569497-ttwm2    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
