LAST SEEN   TYPE     REASON              OBJECT                                                         MESSAGE
10m         Normal   Scheduled           pod/chain-2svc-mesh-default-no-authz-svc-1-5ccb7b6687-zpxrz    Successfully assigned rq21-ab-c1-mesh-default/chain-2svc-mesh-default-no-authz-svc-1-5ccb7b6687-zpxrz to aks-rq15pool-31581052-vmss000000
10m         Normal   Scheduled           pod/chain-2svc-mesh-default-no-authz-svc-2-9bc95bc85-wsftk     Successfully assigned rq21-ab-c1-mesh-default/chain-2svc-mesh-default-no-authz-svc-2-9bc95bc85-wsftk to aks-rq15pool-31581052-vmss000000
10m         Normal   SuccessfulCreate    replicaset/chain-2svc-mesh-default-no-authz-svc-1-5ccb7b6687   Created pod: chain-2svc-mesh-default-no-authz-svc-1-5ccb7b6687-zpxrz
10m         Normal   Pulled              pod/chain-2svc-mesh-default-no-authz-svc-1-5ccb7b6687-zpxrz    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
10m         Normal   Created             pod/chain-2svc-mesh-default-no-authz-svc-1-5ccb7b6687-zpxrz    Created container: istio-init
10m         Normal   Started             pod/chain-2svc-mesh-default-no-authz-svc-1-5ccb7b6687-zpxrz    Started container istio-init
10m         Normal   ScalingReplicaSet   deployment/chain-2svc-mesh-default-no-authz-svc-2              Scaled up replica set chain-2svc-mesh-default-no-authz-svc-2-9bc95bc85 from 0 to 1
10m         Normal   SuccessfulCreate    replicaset/chain-2svc-mesh-default-no-authz-svc-2-9bc95bc85    Created pod: chain-2svc-mesh-default-no-authz-svc-2-9bc95bc85-wsftk
10m         Normal   ScalingReplicaSet   deployment/chain-2svc-mesh-default-no-authz-svc-1              Scaled up replica set chain-2svc-mesh-default-no-authz-svc-1-5ccb7b6687 from 0 to 1
10m         Normal   Started             pod/chain-2svc-mesh-default-no-authz-svc-1-5ccb7b6687-zpxrz    Started container istio-proxy
10m         Normal   Created             pod/chain-2svc-mesh-default-no-authz-svc-2-9bc95bc85-wsftk     Created container: istio-proxy
10m         Normal   Pulled              pod/chain-2svc-mesh-default-no-authz-svc-1-5ccb7b6687-zpxrz    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
10m         Normal   Created             pod/chain-2svc-mesh-default-no-authz-svc-1-5ccb7b6687-zpxrz    Created container: istio-proxy
10m         Normal   Started             pod/chain-2svc-mesh-default-no-authz-svc-2-9bc95bc85-wsftk     Started container istio-proxy
10m         Normal   Pulled              pod/chain-2svc-mesh-default-no-authz-svc-2-9bc95bc85-wsftk     Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
10m         Normal   Created             pod/chain-2svc-mesh-default-no-authz-svc-2-9bc95bc85-wsftk     Created container: istio-init
10m         Normal   Started             pod/chain-2svc-mesh-default-no-authz-svc-2-9bc95bc85-wsftk     Started container istio-init
10m         Normal   Pulled              pod/chain-2svc-mesh-default-no-authz-svc-2-9bc95bc85-wsftk     Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
10m         Normal   Started             pod/chain-2svc-mesh-default-no-authz-svc-1-5ccb7b6687-zpxrz    Started container inference
10m         Normal   Pulling             pod/chain-2svc-mesh-default-no-authz-svc-1-5ccb7b6687-zpxrz    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
10m         Normal   Pulling             pod/chain-2svc-mesh-default-no-authz-svc-2-9bc95bc85-wsftk     Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
10m         Normal   Pulled              pod/chain-2svc-mesh-default-no-authz-svc-2-9bc95bc85-wsftk     Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 137ms (137ms including waiting). Image size: 413013146 bytes.
10m         Normal   Created             pod/chain-2svc-mesh-default-no-authz-svc-2-9bc95bc85-wsftk     Created container: inference
10m         Normal   Started             pod/chain-2svc-mesh-default-no-authz-svc-2-9bc95bc85-wsftk     Started container inference
10m         Normal   Pulled              pod/chain-2svc-mesh-default-no-authz-svc-1-5ccb7b6687-zpxrz    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 147ms (147ms including waiting). Image size: 413013146 bytes.
10m         Normal   Created             pod/chain-2svc-mesh-default-no-authz-svc-1-5ccb7b6687-zpxrz    Created container: inference
