LAST SEEN   TYPE     REASON              OBJECT                                         MESSAGE
66s         Normal   Scheduled           pod/chain-5svc-plain-svc-4-d4bff7c86-cvq6g     Successfully assigned rq21-chain5-plain/chain-5svc-plain-svc-4-d4bff7c86-cvq6g to aks-rq15pool-34343338-vmss000000
67s         Normal   Scheduled           pod/chain-5svc-plain-svc-1-cd99c9549-kqtg4     Successfully assigned rq21-chain5-plain/chain-5svc-plain-svc-1-cd99c9549-kqtg4 to aks-rq15pool-34343338-vmss000000
66s         Normal   Scheduled           pod/chain-5svc-plain-svc-3-5b9b5844dc-cbn25    Successfully assigned rq21-chain5-plain/chain-5svc-plain-svc-3-5b9b5844dc-cbn25 to aks-rq15pool-34343338-vmss000000
65s         Normal   Scheduled           pod/chain-5svc-plain-svc-5-8596f68c49-ww6qx    Successfully assigned rq21-chain5-plain/chain-5svc-plain-svc-5-8596f68c49-ww6qx to aks-rq15pool-34343338-vmss000000
66s         Normal   Scheduled           pod/chain-5svc-plain-svc-2-d6767685b-nt4sv     Successfully assigned rq21-chain5-plain/chain-5svc-plain-svc-2-d6767685b-nt4sv to aks-rq15pool-34343338-vmss000000
68s         Normal   ScalingReplicaSet   deployment/chain-5svc-plain-svc-1              Scaled up replica set chain-5svc-plain-svc-1-cd99c9549 from 0 to 1
67s         Normal   Pulling             pod/chain-5svc-plain-svc-2-d6767685b-nt4sv     Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
67s         Normal   SuccessfulCreate    replicaset/chain-5svc-plain-svc-1-cd99c9549    Created pod: chain-5svc-plain-svc-1-cd99c9549-kqtg4
67s         Normal   SuccessfulCreate    replicaset/chain-5svc-plain-svc-3-5b9b5844dc   Created pod: chain-5svc-plain-svc-3-5b9b5844dc-cbn25
67s         Normal   Pulled              pod/chain-5svc-plain-svc-2-d6767685b-nt4sv     Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 197ms (197ms including waiting). Image size: 413013146 bytes.
67s         Normal   Started             pod/chain-5svc-plain-svc-1-cd99c9549-kqtg4     Started container inference
67s         Normal   ScalingReplicaSet   deployment/chain-5svc-plain-svc-4              Scaled up replica set chain-5svc-plain-svc-4-d4bff7c86 from 0 to 1
67s         Normal   SuccessfulCreate    replicaset/chain-5svc-plain-svc-2-d6767685b    Created pod: chain-5svc-plain-svc-2-d6767685b-nt4sv
67s         Normal   ScalingReplicaSet   deployment/chain-5svc-plain-svc-2              Scaled up replica set chain-5svc-plain-svc-2-d6767685b from 0 to 1
67s         Normal   Created             pod/chain-5svc-plain-svc-1-cd99c9549-kqtg4     Created container: inference
67s         Normal   SuccessfulCreate    replicaset/chain-5svc-plain-svc-4-d4bff7c86    Created pod: chain-5svc-plain-svc-4-d4bff7c86-cvq6g
67s         Normal   Pulled              pod/chain-5svc-plain-svc-1-cd99c9549-kqtg4     Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 159ms (159ms including waiting). Image size: 413013146 bytes.
67s         Normal   Pulling             pod/chain-5svc-plain-svc-1-cd99c9549-kqtg4     Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
67s         Normal   ScalingReplicaSet   deployment/chain-5svc-plain-svc-3              Scaled up replica set chain-5svc-plain-svc-3-5b9b5844dc from 0 to 1
66s         Normal   Pulled              pod/chain-5svc-plain-svc-3-5b9b5844dc-cbn25    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 166ms (166ms including waiting). Image size: 413013146 bytes.
66s         Normal   Started             pod/chain-5svc-plain-svc-3-5b9b5844dc-cbn25    Started container inference
66s         Normal   Created             pod/chain-5svc-plain-svc-3-5b9b5844dc-cbn25    Created container: inference
66s         Normal   Pulling             pod/chain-5svc-plain-svc-4-d4bff7c86-cvq6g     Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
66s         Normal   Pulled              pod/chain-5svc-plain-svc-4-d4bff7c86-cvq6g     Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 150ms (150ms including waiting). Image size: 413013146 bytes.
66s         Normal   Created             pod/chain-5svc-plain-svc-4-d4bff7c86-cvq6g     Created container: inference
66s         Normal   Started             pod/chain-5svc-plain-svc-4-d4bff7c86-cvq6g     Started container inference
66s         Normal   Pulling             pod/chain-5svc-plain-svc-3-5b9b5844dc-cbn25    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
66s         Normal   Started             pod/chain-5svc-plain-svc-2-d6767685b-nt4sv     Started container inference
66s         Normal   Created             pod/chain-5svc-plain-svc-2-d6767685b-nt4sv     Created container: inference
66s         Normal   Pulling             pod/chain-5svc-plain-svc-5-8596f68c49-ww6qx    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
66s         Normal   Pulled              pod/chain-5svc-plain-svc-5-8596f68c49-ww6qx    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 146ms (146ms including waiting). Image size: 413013146 bytes.
66s         Normal   Created             pod/chain-5svc-plain-svc-5-8596f68c49-ww6qx    Created container: inference
66s         Normal   Started             pod/chain-5svc-plain-svc-5-8596f68c49-ww6qx    Started container inference
66s         Normal   SuccessfulCreate    replicaset/chain-5svc-plain-svc-5-8596f68c49   Created pod: chain-5svc-plain-svc-5-8596f68c49-ww6qx
66s         Normal   ScalingReplicaSet   deployment/chain-5svc-plain-svc-5              Scaled up replica set chain-5svc-plain-svc-5-8596f68c49 from 0 to 1
