LAST SEEN   TYPE     REASON      OBJECT                              MESSAGE
104s        Normal   Scheduled   pod/benchmark-client                Successfully assigned rq21-ms-l3-mtls-client/benchmark-client to aks-rq15pool-53575030-vmss000000
85s         Normal   Scheduled   pod/rq21-ms-direct-20260516095930   Successfully assigned rq21-ms-l3-mtls-client/rq21-ms-direct-20260516095930 to aks-rq15pool-53575030-vmss000000
104s        Normal   Pulling     pod/benchmark-client                Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
103s        Normal   Pulled      pod/benchmark-client                Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 196ms (196ms including waiting). Image size: 413013146 bytes.
103s        Normal   Created     pod/benchmark-client                Created container: client
103s        Normal   Started     pod/benchmark-client                Started container client
85s         Normal   Pulling     pod/rq21-ms-direct-20260516095930   Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
85s         Normal   Pulled      pod/rq21-ms-direct-20260516095930   Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 144ms (144ms including waiting). Image size: 413013146 bytes.
85s         Normal   Created     pod/rq21-ms-direct-20260516095930   Created container: debug
85s         Normal   Started     pod/rq21-ms-direct-20260516095930   Started container debug
75s         Normal   Killing     pod/rq21-ms-direct-20260516095930   Stopping container debug
