LAST SEEN   TYPE     REASON      OBJECT                                MESSAGE
93s         Normal   Scheduled   pod/benchmark-client                  Successfully assigned rq21-client-mtls/benchmark-client to aks-rq15pool-95166063-vmss000000
61s         Normal   Scheduled   pod/rq21-direct-deny-20260515163100   Successfully assigned rq21-client-mtls/rq21-direct-deny-20260515163100 to aks-rq15pool-95166063-vmss000000
94s         Normal   Pulling     pod/benchmark-client                  Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
93s         Normal   Pulled      pod/benchmark-client                  Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 250ms (250ms including waiting). Image size: 413013146 bytes.
93s         Normal   Created     pod/benchmark-client                  Created container: client
93s         Normal   Started     pod/benchmark-client                  Started container client
61s         Normal   Pulling     pod/rq21-direct-deny-20260515163100   Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
61s         Normal   Pulled      pod/rq21-direct-deny-20260515163100   Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 262ms (262ms including waiting). Image size: 413013146 bytes.
61s         Normal   Created     pod/rq21-direct-deny-20260515163100   Created container: debug
61s         Normal   Started     pod/rq21-direct-deny-20260515163100   Started container debug
52s         Normal   Killing     pod/rq21-direct-deny-20260515163100   Stopping container debug
