row_type,condition_key,condition,paired_pass,n,mean_ms,median_ms,p95_ms,p99_ms,stdev_ms,total_compute_ms_mean,non_compute_overhead_ms_mean,total_activation_bytes_mean,hop_1_activation_bytes_mean,hop_2_activation_bytes_mean,hop_3_activation_bytes_mean,hop_4_activation_bytes_mean,hop_5_activation_bytes_mean,hop_1_forward_ms_mean,hop_2_forward_ms_mean,hop_3_forward_ms_mean,hop_4_forward_ms_mean,hop_5_forward_ms_mean,mean_latency_overhead_ms,mean_latency_overhead_pct,p95_latency_overhead_ms,non_compute_overhead_delta_ms,total_compute_delta_ms,security_validation_passed,resource_metrics_available,resource_sample_count,sidecar_sample_row_count,sidecar_metrics_available,service_app_cpu_mcores_mean,sidecar_cpu_mcores_mean,total_pod_cpu_mcores_mean,service_app_memory_mib_mean,sidecar_memory_mib_mean,total_pod_memory_mib_mean,service_schedule_to_ready_seconds_mean,service_sidecar_started_delay_seconds_mean,deployment_kubernetes_object_count,deployment_control_plane_pod_count,deployment_injected_container_count
condition_overall,plain,chain_5svc_plain,,1000,82.30234917700135,81.81840849999844,87.50235095001244,89.67742697996073,2.714239208577334,71.50166260600004,10.800686571001279,2107392.0,602112.0,802816.0,401408.0,200704.0,100352.0,52.611569379994954,37.692471664996,22.099513362002057,2.074162856997077,0.0,,,,,,,True,35,0,False,602.8764551387774,0.0,602.8764551387774,1211.0,0.0,1211.0,7.4799999999999995,,14,0,0
condition_overall,mtls,chain_5svc_mtls,,1000,91.13914478000221,90.82305449990713,96.48503329998448,99.80559899011041,2.9002663175695806,71.18968792399333,19.94945685600885,2107392.0,602112.0,802816.0,401408.0,200704.0,100352.0,60.782711954005045,42.9651104979998,25.393323836996775,3.663701669001739,0.0,,,,,,True,True,35,175,True,552.7641206843609,87.60210778563598,640.3662284699969,1251.4285714285713,223.71428571428572,1475.142857142857,14.319999999999999,2.1599999999999997,28,2,5
condition_pass,plain,chain_5svc_plain,1,200,81.49066214499669,81.101624500036,85.30250004997129,87.02100892996667,2.13839059168266,70.80610412499652,10.684558020000168,2107392.0,602112.0,802816.0,401408.0,200704.0,100352.0,52.06162992999741,37.14802407999855,21.91894271500246,2.064159020001739,0.0,,,,,,,,,,,,,,,,,,,,,
condition_pass,mtls,chain_5svc_mtls,1,200,90.14779128499697,89.89491350001799,94.2651993500192,96.51723927003331,2.3049269177827494,70.51434567,19.63344561499696,2107392.0,602112.0,802816.0,401408.0,200704.0,100352.0,59.829016929998296,42.26256367499901,25.000858644999084,3.596619099998861,0.0,,,,,,True,,,,,,,,,,,,,,,
condition_pass,plain,chain_5svc_plain,2,200,81.92911634500031,81.53178749995504,86.40377544995772,88.48299472004328,2.437143111958168,71.27195881499637,10.657157530004042,2107392.0,602112.0,802816.0,401408.0,200704.0,100352.0,52.29331457000005,37.36601077499927,22.03465685499907,2.0034947249962443,0.0,,,,,,,,,,,,,,,,,,,,,
condition_pass,mtls,chain_5svc_mtls,2,200,91.24402373000012,90.86574550002524,96.99820874998295,98.84272611999563,2.8677674090075715,71.28955023499377,19.95447349500637,2107392.0,602112.0,802816.0,401408.0,200704.0,100352.0,61.24363199500412,43.31095731499885,25.680201490004038,3.603528324997569,0.0,,,,,,True,,,,,,,,,,,,,,,
condition_pass,plain,chain_5svc_plain,3,200,81.26742821499306,81.09245349999128,85.56430705004914,87.72218037997845,2.300286200680696,70.66283553500284,10.604592679990219,2107392.0,602112.0,802816.0,401408.0,200704.0,100352.0,52.11235224497955,37.45044211499817,21.92715440999791,2.109552954997298,0.0,,,,,,,,,,,,,,,,,,,,,
condition_pass,mtls,chain_5svc_mtls,3,200,89.87123442500659,89.45964449992516,93.48746299993991,96.60187947994244,2.1440871011884366,70.19101240998111,19.680222015025493,2107392.0,602112.0,802816.0,401408.0,200704.0,100352.0,59.872446460005904,42.191340550007226,24.948544904989376,3.594352840004831,0.0,,,,,,True,,,,,,,,,,,,,,,
condition_pass,plain,chain_5svc_plain,4,200,82.34723083500285,81.62977400002092,87.67666235000888,90.74053992006837,2.695334138180938,71.46020419500815,10.887026639994701,2107392.0,602112.0,802816.0,401408.0,200704.0,100352.0,52.6864441599912,37.67232290999459,21.9647892050034,2.032487544996684,0.0,,,,,,,,,,,,,,,,,,,,,
condition_pass,mtls,chain_5svc_mtls,4,200,92.33255321499998,92.08053300005759,96.60755694980026,100.01147191985409,2.482408597839206,72.32095059498988,20.01160262001008,2107392.0,602112.0,802816.0,401408.0,200704.0,100352.0,61.31784544500647,43.49146948499538,25.54457783999851,3.7538108849980745,0.0,,,,,,True,,,,,,,,,,,,,,,
condition_pass,plain,chain_5svc_plain,5,200,84.47730834501384,84.10626700003832,88.6869168500084,94.29330346004917,2.698183686868058,73.30721035999659,11.170097985017264,2107392.0,602112.0,802816.0,401408.0,200704.0,100352.0,53.90410599500683,38.82555844498938,22.652023625007587,2.1611200399934205,0.0,,,,,,,,,,,,,,,,,,,,,
condition_pass,mtls,chain_5svc_mtls,5,200,92.10012124500736,91.47549800013621,97.66909300002453,108.96319689998107,3.5995295078108995,71.632580710002,20.467540535005355,2107392.0,602112.0,802816.0,401408.0,200704.0,100352.0,61.65061894001042,43.56922146499869,25.792436304992634,3.7701971950093593,0.0,,,,,,True,,,,,,,,,,,,,,,
paired_pass_delta,,,1,,,,,,,,,,,,,,,,,,,,8.65712914000028,10.623461525685743,8.962699300047916,8.94888759499679,-0.29175845499652553,,,,,,,,,,,,,,,,
paired_pass_delta,,,2,,,,,,,,,,,,,,,,,,,,9.314907384999813,11.369471319298869,10.59443330002523,9.297315965002326,0.01759141999740166,,,,,,,,,,,,,,,,
paired_pass_delta,,,3,,,,,,,,,,,,,,,,,,,,8.60380621001353,10.587029021334542,7.92315594989077,9.075629335035273,-0.47182312502172863,,,,,,,,,,,,,,,,
paired_pass_delta,,,4,,,,,,,,,,,,,,,,,,,,9.985322379997129,12.125875125059734,8.930894599791372,9.12457598001538,0.8607463999817355,,,,,,,,,,,,,,,,
paired_pass_delta,,,5,,,,,,,,,,,,,,,,,,,,7.622812899993519,9.02350352932788,8.98217615001613,9.29744254998809,-1.6746296499945856,,,,,,,,,,,,,,,,
comparison_overall,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.17114257401009,5.272638833003803,3.293810474994718,1.5895388120046618,0.0,8.836795603000866,10.736990731572252,8.982682349972038,,,True,,,,,,87.60210778563598,37.48977333121957,,223.71428571428572,264.1428571428571,6.839999999999999,2.1599999999999997,,,
