LAST SEEN   TYPE     REASON      OBJECT                                MESSAGE
88s         Normal   Scheduled   pod/benchmark-client                  Successfully assigned rq21-client-mtls/benchmark-client to aks-rq15pool-95166063-vmss000000
57s         Normal   Scheduled   pod/rq21-direct-deny-20260515163255   Successfully assigned rq21-client-mtls/rq21-direct-deny-20260515163255 to aks-rq15pool-95166063-vmss000000
89s         Normal   Pulling     pod/benchmark-client                  Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
88s         Normal   Pulled      pod/benchmark-client                  Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 257ms (257ms including waiting). Image size: 413013146 bytes.
88s         Normal   Created     pod/benchmark-client                  Created container: client
88s         Normal   Started     pod/benchmark-client                  Started container client
57s         Normal   Pulling     pod/rq21-direct-deny-20260515163255   Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
57s         Normal   Pulled      pod/rq21-direct-deny-20260515163255   Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 162ms (162ms including waiting). Image size: 413013146 bytes.
57s         Normal   Created     pod/rq21-direct-deny-20260515163255   Created container: debug
57s         Normal   Started     pod/rq21-direct-deny-20260515163255   Started container debug
47s         Normal   Killing     pod/rq21-direct-deny-20260515163255   Stopping container debug
