LAST SEEN   TYPE     REASON              OBJECT                                                 MESSAGE
69s         Normal   Scheduled           pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-xr26q    Successfully assigned rq21-ms-l2-mtls/chain-2svc-split-l2-mtls-svc-1-569848b65c-xr26q to aks-rq15pool-53575030-vmss000000
69s         Normal   Scheduled           pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-dmpbl    Successfully assigned rq21-ms-l2-mtls/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-dmpbl to aks-rq15pool-53575030-vmss000000
69s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l2-mtls-svc-1              Scaled up replica set chain-2svc-split-l2-mtls-svc-1-569848b65c from 0 to 1
69s         Normal   Pulled              pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-xr26q    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
69s         Normal   Created             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-xr26q    Created container: istio-init
69s         Normal   Started             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-xr26q    Started container istio-init
69s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l2-mtls-svc-2              Scaled up replica set chain-2svc-split-l2-mtls-svc-2-6cf87c7545 from 0 to 1
69s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l2-mtls-svc-2-6cf87c7545   Created pod: chain-2svc-split-l2-mtls-svc-2-6cf87c7545-dmpbl
69s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l2-mtls-svc-1-569848b65c   Created pod: chain-2svc-split-l2-mtls-svc-1-569848b65c-xr26q
68s         Normal   Started             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-dmpbl    Started container istio-init
68s         Normal   Created             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-dmpbl    Created container: istio-init
68s         Normal   Pulled              pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-dmpbl    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
67s         Normal   Started             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-xr26q    Started container istio-proxy
67s         Normal   Created             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-dmpbl    Created container: istio-proxy
67s         Normal   Pulled              pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-xr26q    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
67s         Normal   Created             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-xr26q    Created container: istio-proxy
67s         Normal   Started             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-dmpbl    Started container istio-proxy
67s         Normal   Pulled              pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-dmpbl    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
65s         Normal   Pulling             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-xr26q    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
65s         Normal   Started             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-xr26q    Started container inference
65s         Normal   Pulling             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-dmpbl    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
65s         Normal   Pulled              pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-dmpbl    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 252ms (252ms including waiting). Image size: 413013146 bytes.
65s         Normal   Created             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-dmpbl    Created container: inference
65s         Normal   Started             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-dmpbl    Started container inference
65s         Normal   Pulled              pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-xr26q    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 221ms (221ms including waiting). Image size: 413013146 bytes.
65s         Normal   Created             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-xr26q    Created container: inference
