LAST SEEN   TYPE     REASON      OBJECT                              MESSAGE
68s         Normal   Scheduled   pod/benchmark-client                Successfully assigned rq21-ms-l2-mtls-client/benchmark-client to aks-rq15pool-53575030-vmss000000
52s         Normal   Scheduled   pod/rq21-ms-direct-20260516110802   Successfully assigned rq21-ms-l2-mtls-client/rq21-ms-direct-20260516110802 to aks-rq15pool-53575030-vmss000000
68s         Normal   Pulling     pod/benchmark-client                Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
68s         Normal   Pulled      pod/benchmark-client                Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 171ms (171ms including waiting). Image size: 413013146 bytes.
68s         Normal   Created     pod/benchmark-client                Created container: client
68s         Normal   Started     pod/benchmark-client                Started container client
53s         Normal   Pulling     pod/rq21-ms-direct-20260516110802   Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
52s         Normal   Pulled      pod/rq21-ms-direct-20260516110802   Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 191ms (191ms including waiting). Image size: 413013146 bytes.
52s         Normal   Created     pod/rq21-ms-direct-20260516110802   Created container: debug
52s         Normal   Started     pod/rq21-ms-direct-20260516110802   Started container debug
43s         Normal   Killing     pod/rq21-ms-direct-20260516110802   Stopping container debug
