condition,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p5_ms,p25_ms,p75_ms,p95_ms,p99_ms,ci95_lower_ms,ci95_upper_ms,total_compute_ms_mean,non_compute_overhead_ms_mean,boundary_crossing_ms_mean,total_activation_bytes_mean,activation_bytes_mean,num_hops_mean,baseline_condition,baseline_mean_latency_ms,mean_latency_ms,absolute_overhead_ms,pct_overhead_vs_baseline,latency_rank,estimated_compute_ms,inferred_non_compute_overhead_ms,inferred_non_compute_pct
monolithic_k8s_1svc,1000,73.10795646400011,72.40257249998194,3.707097977698627,67.02050999996345,96.41360000000532,68.45601105002288,70.43483449999144,75.06002224998554,79.5979503000069,85.29804703004174,72.87791366435124,73.33799926364898,69.88565557099999,3.2223008930001242,3.2223008930001242,602112.0,602112.0,1.0,monolithic_k8s_1svc,73.10795646400011,73.10795646400011,0.0,0.0,1,,,
chain_2svc,1000,76.47029020799789,75.65279850001616,3.4352745097510233,71.14249999995081,101.82944500002122,72.72151069999495,74.25513150005258,77.79496350002546,82.69643214991902,88.10314040992694,76.25711532820253,76.68346508779325,70.38624917300217,6.084041034995721,6.084041034995721,1003520.0,1003520.0,1.0,monolithic_k8s_1svc,73.10795646400011,76.47029020799789,3.3623337439977803,4.599135178471941,2,,,
chain_3svc,1000,77.54061344400054,76.84804450002503,2.785700736755976,73.65679700001238,99.26877599991712,74.67314894997799,75.77834475003442,78.48131475003584,83.0410846000234,87.25270811004064,77.36774766048946,77.71347922751163,68.55736348600044,8.983249958000103,8.983249958000103,1605632.0,1605632.0,2.0,monolithic_k8s_1svc,73.10795646400011,77.54061344400054,4.432656980000431,6.063166301445129,3,,,
chain_4svc,1000,82.10259174799899,81.6595909999478,2.3550526563202228,77.76605699996253,100.99667700001191,79.40824755017957,80.56643399999075,82.94715075001591,86.39449905003858,90.39844734988719,81.95644969574151,82.24873380025646,70.56572208800026,11.536869659998729,11.536869659998729,2007040.0,2007040.0,3.0,monolithic_k8s_1svc,73.10795646400011,82.10259174799899,8.994635283998875,12.303223505403302,4,,,
chain_5svc,1000,84.60502426299696,84.13128550000692,2.4971173046142305,80.41944100000364,99.53643999983797,81.72176950005223,82.98774274993548,85.51936875005595,89.18592269990313,93.62439230991185,84.45006643364881,84.75998209234511,70.42874905599886,14.17627520699807,14.17627520699807,2107392.0,2107392.0,4.0,monolithic_k8s_1svc,73.10795646400011,84.60502426299696,11.497067798996852,15.726151235889418,5,,,
