LAST SEEN   TYPE     REASON              OBJECT                                                  MESSAGE
99s         Normal   Scheduled           pod/chain-2svc-split-l3-plain-svc-2-b9f5547f5-2crls     Successfully assigned rq21-ms-l3-plain/chain-2svc-split-l3-plain-svc-2-b9f5547f5-2crls to aks-rq15pool-53575030-vmss000000
100s        Normal   Scheduled           pod/chain-2svc-split-l3-plain-svc-1-5cc88c8f4c-bg9s6    Successfully assigned rq21-ms-l3-plain/chain-2svc-split-l3-plain-svc-1-5cc88c8f4c-bg9s6 to aks-rq15pool-53575030-vmss000000
100s        Normal   SuccessfulCreate    replicaset/chain-2svc-split-l3-plain-svc-1-5cc88c8f4c   Created pod: chain-2svc-split-l3-plain-svc-1-5cc88c8f4c-bg9s6
100s        Normal   ScalingReplicaSet   deployment/chain-2svc-split-l3-plain-svc-1              Scaled up replica set chain-2svc-split-l3-plain-svc-1-5cc88c8f4c from 0 to 1
99s         Normal   Created             pod/chain-2svc-split-l3-plain-svc-1-5cc88c8f4c-bg9s6    Created container: inference
99s         Normal   Started             pod/chain-2svc-split-l3-plain-svc-1-5cc88c8f4c-bg9s6    Started container inference
99s         Normal   Pulled              pod/chain-2svc-split-l3-plain-svc-1-5cc88c8f4c-bg9s6    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 232ms (232ms including waiting). Image size: 413013146 bytes.
99s         Normal   Pulling             pod/chain-2svc-split-l3-plain-svc-1-5cc88c8f4c-bg9s6    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
99s         Normal   Pulling             pod/chain-2svc-split-l3-plain-svc-2-b9f5547f5-2crls     Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
99s         Normal   Pulled              pod/chain-2svc-split-l3-plain-svc-2-b9f5547f5-2crls     Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 138ms (138ms including waiting). Image size: 413013146 bytes.
99s         Normal   Created             pod/chain-2svc-split-l3-plain-svc-2-b9f5547f5-2crls     Created container: inference
99s         Normal   Started             pod/chain-2svc-split-l3-plain-svc-2-b9f5547f5-2crls     Started container inference
99s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l3-plain-svc-2-b9f5547f5    Created pod: chain-2svc-split-l3-plain-svc-2-b9f5547f5-2crls
99s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l3-plain-svc-2              Scaled up replica set chain-2svc-split-l3-plain-svc-2-b9f5547f5 from 0 to 1
