round,condition,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p95_ms
1,monolithic,200,32.594766985112074,32.45736099961505,0.9036658788475448,31.64466700036428,39.538663000712404,33.56880440060195
1,split_after_layer1,200,34.998045659976924,34.71144449940766,1.3742672381799586,33.248579002247425,44.01495999991312,37.6551435500005
1,split_after_layer2,200,34.0166566199332,33.8884800003143,0.8439867166787145,32.7907859973493,40.33054400133551,35.34573590150103
1,split_after_layer3,200,34.19389088498065,34.11588650124031,0.8649064271261933,32.8525439981604,41.7506149969995,35.20017564824229
1,split_after_layer4,200,34.9594715249259,34.52608349834918,1.5971542500659435,32.800888002384454,41.29593799734721,37.696819847769795
2,monolithic,200,32.620580550119485,32.50346350068867,0.837629479623512,31.51794600125868,40.895237998483935,33.72780520057859
2,split_after_layer1,200,34.05130491983073,33.97900050003955,0.6441669159676233,33.0506329992204,37.91925599944079,35.12052134847181
2,split_after_layer2,200,34.04790901013257,33.94861100059643,0.7682509417195286,33.103969999501714,42.01333099990734,35.106397200070205
2,split_after_layer3,200,34.12266939500114,33.9273259996844,0.7998501307474031,33.03681999750552,38.21674500068184,35.31644100021367
2,split_after_layer4,200,33.765772669939906,33.65759649932443,0.7460150148469454,32.667114999640035,39.13318299964885,35.00694415324688
3,monolithic,200,33.359407005027606,33.082649501011474,1.306315938593293,31.74170499914908,40.43030499815359,35.28273239899135
3,split_after_layer1,200,34.049524784913956,33.86912700079847,1.0182146981927935,32.972658998914994,40.54168400034541,35.14644830120233
3,split_after_layer2,200,33.98031983995679,33.79206399949908,1.049070703691894,32.87692500089179,42.39480500109494,34.9930905016663
3,split_after_layer3,200,33.86321275494993,33.71380699900328,0.9172023326126607,32.85532700101612,41.520268001477234,35.11618094871665
3,split_after_layer4,200,33.87439294025171,33.671756500552874,1.0361826529422185,32.5022760007414,41.75427500013029,35.33239359767321
4,monolithic,200,32.902160305038706,32.8215565004939,0.8153120529089691,31.78841699991608,39.3845489998057,33.93291465126822
4,split_after_layer1,200,34.10072264505288,34.015482999166125,0.642399722752185,33.004508000885835,39.54786999747739,35.03428599979088
4,split_after_layer2,200,33.9591649250724,33.81614200043259,0.8792791306402167,32.880225000553764,40.23317999963183,35.19750940067752
4,split_after_layer3,200,35.39796996508812,34.96797099978721,2.1803073622649505,32.94251099941903,48.52291499992134,38.840146349684794
4,split_after_layer4,200,34.184560114990745,33.885671002281015,1.2390263151227938,32.756396001786925,46.02072499983478,35.567056999570916
5,monolithic,200,32.96099275503366,32.80712500054506,0.895706042908718,31.637370000680676,38.218685000174446,34.47797509834345
5,split_after_layer1,200,34.29463164018671,34.06923749935231,0.9996618430141733,33.216612002433976,41.39337800006615,35.4131800997493
5,split_after_layer2,200,34.123069689976546,33.940833500309964,1.2604112656840751,32.88246000010986,44.23073500220198,35.363423702074215
5,split_after_layer3,200,34.027698450081516,33.929011500731576,0.7239897211035986,32.818056002724916,38.42348599937395,35.32420604897197
5,split_after_layer4,200,34.11797424509132,34.017616000710404,0.8808269377297253,32.69459700095467,39.131461999204475,35.39006170267385
