LAST SEEN   TYPE     REASON              OBJECT                                         MESSAGE
54s         Normal   Scheduled           pod/chain-2svc-plain-svc-2-6d79bc4459-f4wz6    Successfully assigned rq21-chain2-plain/chain-2svc-plain-svc-2-6d79bc4459-f4wz6 to aks-rq15pool-19952245-vmss000000
54s         Normal   Scheduled           pod/chain-2svc-plain-svc-1-565f7bb887-7nb65    Successfully assigned rq21-chain2-plain/chain-2svc-plain-svc-1-565f7bb887-7nb65 to aks-rq15pool-19952245-vmss000000
55s         Normal   SuccessfulCreate    replicaset/chain-2svc-plain-svc-1-565f7bb887   Created pod: chain-2svc-plain-svc-1-565f7bb887-7nb65
55s         Normal   ScalingReplicaSet   deployment/chain-2svc-plain-svc-2              Scaled up replica set chain-2svc-plain-svc-2-6d79bc4459 from 0 to 1
55s         Normal   ScalingReplicaSet   deployment/chain-2svc-plain-svc-1              Scaled up replica set chain-2svc-plain-svc-1-565f7bb887 from 0 to 1
54s         Normal   Created             pod/chain-2svc-plain-svc-1-565f7bb887-7nb65    Created container: inference
54s         Normal   Started             pod/chain-2svc-plain-svc-1-565f7bb887-7nb65    Started container inference
54s         Normal   Pulled              pod/chain-2svc-plain-svc-1-565f7bb887-7nb65    Successfully pulled image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221" in 127ms (127ms including waiting). Image size: 2948421293 bytes.
54s         Normal   Pulling             pod/chain-2svc-plain-svc-2-6d79bc4459-f4wz6    Pulling image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221"
54s         Normal   Pulled              pod/chain-2svc-plain-svc-2-6d79bc4459-f4wz6    Successfully pulled image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221" in 149ms (149ms including waiting). Image size: 2948421293 bytes.
54s         Normal   Created             pod/chain-2svc-plain-svc-2-6d79bc4459-f4wz6    Created container: inference
54s         Normal   Started             pod/chain-2svc-plain-svc-2-6d79bc4459-f4wz6    Started container inference
54s         Normal   SuccessfulCreate    replicaset/chain-2svc-plain-svc-2-6d79bc4459   Created pod: chain-2svc-plain-svc-2-6d79bc4459-f4wz6
54s         Normal   Pulling             pod/chain-2svc-plain-svc-1-565f7bb887-7nb65    Pulling image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221"
