round,condition,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p95_ms
1,chain_2svc,200,84.15891214001476,83.63806100032889,18.404349344529855,62.28453800031275,108.6279379996995,106.46163064952816
1,chain_3svc,200,121.236384314916,120.39186249967315,18.11479804234278,67.3389280000265,144.4080439996469,142.01943019997998
1,chain_4svc,200,138.458872459978,139.7265549999247,14.542263331970958,80.60252399991441,155.8738280000398,153.2349713998883
1,chain_5svc,200,142.94417196998893,144.7541449997516,12.427229458748881,73.65762799963704,159.73756899984437,157.01821325051242
1,monolithic_k8s_1svc,200,61.999973480074004,61.764424499870074,1.4145916599167876,59.39155100077187,68.9667990000089,64.28634235048776
2,chain_2svc,200,90.03067241997996,90.11772200028645,17.55289160090237,61.88186100007442,120.27485799990245,113.38872215019364
2,chain_3svc,200,122.71238573996015,132.40047650015185,18.994841424451856,67.81092600067495,146.98499600035575,141.29870679967098
2,chain_4svc,200,131.56005032505618,131.01622950034653,13.434969255124045,102.42872900016664,156.4018359995316,150.2164117502616
2,chain_5svc,200,145.07082099001764,150.00678399974277,15.008506902665538,72.04435399944487,159.93564699965646,156.29595050058924
2,monolithic_k8s_1svc,200,68.552773385004,61.94393099985973,11.652533900985388,59.19233799977519,96.29034899990074,89.3763183005376
3,chain_2svc,200,85.69636721000279,83.89717050022227,17.937385419570823,61.973101000148745,111.80699599935906,109.71588089969373
3,chain_3svc,200,117.48025548502028,115.00453000007838,19.20031612841136,67.59393700031069,147.21968400044716,143.16441164942262
3,chain_4svc,200,135.42431719994966,136.28613150012825,16.308379798185904,68.662828000015,154.67612700012978,151.597856649596
3,chain_5svc,200,142.6019621800151,145.80940700034262,10.515652477963638,110.6427109998549,157.39277900047455,154.92420669961575
3,monolithic_k8s_1svc,200,68.67653349495413,61.58188749986948,11.918393340764446,59.26745499982644,95.96908100047585,89.87526610035275
4,chain_2svc,200,89.72149096498015,89.73024700026144,17.26311186317698,62.0922790003533,111.17434300012974,109.51991955016638
4,chain_3svc,200,129.44182839998575,138.34489649980242,16.81260115023679,67.85738700000365,146.36813000015536,143.2256005999534
4,chain_4svc,200,136.225052815048,140.67201750003733,15.604391442722255,88.35020500009705,154.96646500014322,152.1490026499123
4,chain_5svc,200,136.3678849049984,136.51101549976374,15.358673072827589,88.76699900065432,159.2925130007643,154.58651290023226
4,monolithic_k8s_1svc,200,69.1074458950061,61.89058199970532,12.550692729665636,59.71385199973156,112.73989799974515,92.0735857001091
5,chain_2svc,200,87.28117563998694,86.89820100016732,17.821683720116642,62.64469300003839,111.99365399988892,108.13134690006336
5,chain_3svc,200,111.4550908749834,113.60583850000694,24.294399855519707,65.31027199980599,142.24672000000282,139.87053739956536
5,chain_4svc,200,136.52758757501033,144.1555235001033,18.666308140409036,85.87781300047936,154.66524200019194,152.31316920062454
5,chain_5svc,200,138.85827898499429,141.76564750005127,13.920114884449273,101.29304400015826,159.971164000126,155.77862065010777
5,monolithic_k8s_1svc,200,69.11938616500265,62.328561000413174,11.481722372817499,59.48494899985235,97.38265399937518,88.94096845037893
