round,condition,iteration,end_to_end_ms,total_compute_ms,non_compute_overhead_ms,total_activation_bytes,num_hops,hop_1_compute_ms,hop_1_deserialize_ms,hop_1_serialize_ms,hop_1_forward_ms,hop_1_activation_bytes,hop_2_compute_ms,hop_2_deserialize_ms,hop_2_serialize_ms,hop_2_forward_ms,hop_2_activation_bytes,hop_3_compute_ms,hop_3_deserialize_ms,hop_3_serialize_ms,hop_3_forward_ms,hop_3_activation_bytes,hop_4_compute_ms,hop_4_deserialize_ms,hop_4_serialize_ms,hop_4_forward_ms,hop_4_activation_bytes,hop_5_compute_ms,hop_5_deserialize_ms,hop_5_serialize_ms,hop_5_forward_ms,hop_5_activation_bytes
1,monolithic_k8s_1svc,1,68.9667990000089,65.23547400047391,3.7313249995349906,602112,1,65.23547400047391,0.36456999987422023,0.05384699943533633,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,2,63.72537199968065,60.781992000556784,2.943379999123863,602112,1,60.781992000556784,0.31512300029135076,0.021021999600634445,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,3,62.75025099967024,58.87742800041451,3.8728229992557317,602112,1,58.87742800041451,0.42875399958575144,0.020044999473611824,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,4,60.75733799934824,57.08740299996862,3.6699349993796204,602112,1,57.08740299996862,0.3529069999785861,0.04050799998367438,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,5,61.488504000408284,58.1381620004322,3.350341999976081,602112,1,58.1381620004322,0.29975699999340577,0.02011400010815123,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,6,63.78752999989956,60.0520840007448,3.735445999154763,602112,1,60.0520840007448,0.3218969995941734,0.02193000000261236,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,7,61.428091000379936,57.26500900073006,4.163081999649876,602112,1,57.26500900073006,0.3796559994952986,0.01955499919858994,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,8,60.05173500034289,55.93796100038162,4.113773999961268,602112,1,55.93796100038162,0.3117699998256285,0.02025300000241259,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,9,65.65829200008011,61.83673200030171,3.821559999778401,602112,1,61.83673200030171,0.3028999999514781,0.0210919997698511,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,10,63.79954500062013,59.671033999620704,4.128511000999424,602112,1,59.671033999620704,0.3497640000205138,0.02123100057360716,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,11,64.13254699964455,60.4441739997128,3.688372999931744,602112,1,60.4441739997128,0.3832870006590383,0.02137100000254577,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,12,64.20071100001223,60.90659100027551,3.294119999736722,602112,1,60.90659100027551,0.3216180002709734,0.02151099943148438,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,13,62.80745399999432,59.54937000024074,3.2580839997535804,602112,1,59.54937000024074,0.3363550003996352,0.019764999706239905,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,14,62.793067000711744,59.202052000728145,3.5910149999835994,602112,1,59.202052000728145,0.2823669992721989,0.026259999685862567,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,15,64.04566399942269,60.21991399938997,3.8257500000327127,602112,1,60.21991399938997,0.3249000001233071,0.021859999833395705,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,16,63.81218599926797,60.18841600052838,3.62376999873959,602112,1,60.18841600052838,0.2823670001816936,0.020044999473611824,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,17,63.67033900005481,58.935328999723424,4.7350100003313855,602112,1,58.935328999723424,0.34110399974451866,0.019625000277301297,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,18,64.40276200009976,60.141623000163236,4.26113899993652,602112,1,60.141623000163236,0.36282400014897576,0.02346600012970157,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,19,61.85796499994467,58.30236000019795,3.55560499974672,602112,1,58.30236000019795,0.2720299999054987,0.01997500021388987,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,20,62.44232400058536,58.666859999902954,3.7754640006824047,602112,1,58.666859999902954,0.3019220002897782,0.020464000044739805,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,21,62.899853000089934,58.70219900043594,4.197653999653994,602112,1,58.70219900043594,0.33719299972290173,0.02011400010815123,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,22,61.311669000133406,57.54465399968467,3.767015000448737,602112,1,57.54465399968467,0.3429199996389798,0.02081300044665113,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,23,62.09298000067065,58.17056900013995,3.922411000530701,602112,1,58.17056900013995,0.3091870003117947,0.026679999791667797,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,24,61.07267299921659,57.478026000353566,3.594646998863027,602112,1,57.478026000353566,0.28055099937773775,0.019905000044673216,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,25,63.31156699980056,59.27301100018667,4.038555999613891,602112,1,59.27301100018667,0.3024119996553054,0.02095199943141779,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,26,61.63300900061586,57.78470000041125,3.8483090002046083,602112,1,57.78470000041125,0.31260800005838973,0.02151099943148438,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,27,60.35233500006143,56.44326500078023,3.9090699992812006,602112,1,56.44326500078023,0.27133199910167605,0.020602999939001165,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,28,62.09025800035306,58.11113700019632,3.979121000156738,602112,1,58.11113700019632,0.29731300037383335,0.02577199938968988,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,29,62.287699000080465,58.375973999318376,3.9117250007620896,602112,1,58.375973999318376,0.2876050002669217,0.020045000383106526,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,30,63.92477200006397,60.020309999345045,3.9044620007189224,602112,1,60.020309999345045,0.3096750006079674,0.02262900034111226,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,31,64.40855999971973,60.68352100010088,3.725038999618846,602112,1,60.68352100010088,0.2951479991679662,0.02458400012983475,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,32,64.0382640003736,60.758670000723214,3.2795939996503876,602112,1,60.758670000723214,0.29451899990817765,0.023885999326012097,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,33,64.63903599978948,61.025951000374334,3.6130849994151504,602112,1,61.025951000374334,0.3378909996172297,0.02276800023537362,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,34,61.971249000635,58.55623400020704,3.4150150004279567,602112,1,58.55623400020704,0.33209399953193497,0.02207000034104567,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,35,60.62234000000899,57.26675899950351,3.355581000505481,602112,1,57.26675899950351,0.25638700026320294,0.023257000066223554,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,36,62.01496999983647,58.53493199992954,3.4800379999069264,602112,1,58.53493199992954,0.29919900043751113,0.02458400012983475,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,37,61.71123100011755,57.905176000531355,3.8060549995861948,602112,1,57.905176000531355,0.31435499931831146,0.019624999367806595,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,38,61.192661000859516,57.59117099933064,3.601490001528873,602112,1,57.59117099933064,0.3309760004412965,0.020324000615801197,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,39,64.16334900040965,60.495300000184216,3.6680490002254373,602112,1,60.495300000184216,0.29004899988649413,0.022418999833462294,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,monolithic_k8s_1svc,40,61.14293500013446,57.56386300072336,3.5790719994110987,602112,1,57.56386300072336,0.31428399961441755,0.02304800000274554,0.0,602112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
