condition,split_mean_ms,baseline_condition,monolith_mean_ms,overhead_ms,overhead_pct,activation_bytes,service_a_compute_ms,service_b_compute_ms,boundary_crossing_ms,total_compute_ms,num_hops
chain_2svc,87.37772367499291,monolithic_k8s_1svc,67.49122248400818,19.88650119098473,29.465314835120633,1003520.0,0,0,6.41479419602274,80.96292947897018,1.0
chain_3svc,120.46518896297312,monolithic_k8s_1svc,67.49122248400818,52.97396647896494,78.49015698525382,1605632.0,0,0,10.300515358962912,110.16467360401019,2.0
chain_4svc,135.63917607500844,monolithic_k8s_1svc,67.49122248400818,68.14795359100026,100.97306150758745,2007040.0,0,0,14.06341748001887,121.57575859498958,3.0
chain_5svc,141.16862380600287,monolithic_k8s_1svc,67.49122248400818,73.6774013219947,109.16590129842783,2107392.0,0,0,16.54794029799814,124.62068350800473,4.0
