LAST SEEN   TYPE     REASON              OBJECT                                                 MESSAGE
103s        Normal   Scheduled           pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-bg842    Successfully assigned rq21-ms-l2-mtls/chain-2svc-split-l2-mtls-svc-1-569848b65c-bg842 to aks-rq15pool-53575030-vmss000000
103s        Normal   Scheduled           pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-nh4wt    Successfully assigned rq21-ms-l2-mtls/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-nh4wt to aks-rq15pool-53575030-vmss000000
104s        Normal   ScalingReplicaSet   deployment/chain-2svc-split-l2-mtls-svc-1              Scaled up replica set chain-2svc-split-l2-mtls-svc-1-569848b65c from 0 to 1
104s        Normal   SuccessfulCreate    replicaset/chain-2svc-split-l2-mtls-svc-1-569848b65c   Created pod: chain-2svc-split-l2-mtls-svc-1-569848b65c-bg842
103s        Normal   Started             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-bg842    Started container istio-proxy
103s        Normal   Created             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-nh4wt    Created container: istio-init
103s        Normal   Pulled              pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-bg842    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
103s        Normal   ScalingReplicaSet   deployment/chain-2svc-split-l2-mtls-svc-2              Scaled up replica set chain-2svc-split-l2-mtls-svc-2-6cf87c7545 from 0 to 1
103s        Normal   SuccessfulCreate    replicaset/chain-2svc-split-l2-mtls-svc-2-6cf87c7545   Created pod: chain-2svc-split-l2-mtls-svc-2-6cf87c7545-nh4wt
103s        Normal   Started             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-nh4wt    Started container istio-init
103s        Normal   Created             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-bg842    Created container: istio-proxy
103s        Normal   Started             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-bg842    Started container istio-init
103s        Normal   Created             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-bg842    Created container: istio-init
103s        Normal   Pulled              pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-bg842    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
103s        Normal   Pulled              pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-nh4wt    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
102s        Normal   Pulled              pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-nh4wt    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
102s        Normal   Created             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-nh4wt    Created container: istio-proxy
102s        Normal   Started             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-nh4wt    Started container istio-proxy
101s        Normal   Created             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-bg842    Created container: inference
101s        Normal   Pulled              pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-bg842    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 125ms (125ms including waiting). Image size: 413013146 bytes.
101s        Normal   Pulling             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-bg842    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
100s        Normal   Started             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-bg842    Started container inference
100s        Normal   Created             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-nh4wt    Created container: inference
100s        Normal   Pulled              pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-nh4wt    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 123ms (124ms including waiting). Image size: 413013146 bytes.
100s        Normal   Pulling             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-nh4wt    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
99s         Normal   Started             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-nh4wt    Started container inference
