LAST SEEN   TYPE     REASON              OBJECT                                        MESSAGE
2m38s       Normal   Scheduled           pod/chain-2svc-mtls-svc-2-b47b87694-5rqmg     Successfully assigned rq21-chain2-mtls/chain-2svc-mtls-svc-2-b47b87694-5rqmg to aks-rq15pool-19952245-vmss000000
2m39s       Normal   Scheduled           pod/chain-2svc-mtls-svc-1-5c7f6c8646-2sv6r    Successfully assigned rq21-chain2-mtls/chain-2svc-mtls-svc-1-5c7f6c8646-2sv6r to aks-rq15pool-19952245-vmss000000
2m40s       Normal   ScalingReplicaSet   deployment/chain-2svc-mtls-svc-1              Scaled up replica set chain-2svc-mtls-svc-1-5c7f6c8646 from 0 to 1
2m40s       Normal   SuccessfulCreate    replicaset/chain-2svc-mtls-svc-1-5c7f6c8646   Created pod: chain-2svc-mtls-svc-1-5c7f6c8646-2sv6r
2m40s       Normal   ScalingReplicaSet   deployment/chain-2svc-mtls-svc-2              Scaled up replica set chain-2svc-mtls-svc-2-b47b87694 from 0 to 1
2m39s       Normal   SuccessfulCreate    replicaset/chain-2svc-mtls-svc-2-b47b87694    Created pod: chain-2svc-mtls-svc-2-b47b87694-5rqmg
2m38s       Normal   Pulling             pod/chain-2svc-mtls-svc-2-b47b87694-5rqmg     Pulling image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-2"
2m38s       Normal   Pulling             pod/chain-2svc-mtls-svc-1-5c7f6c8646-2sv6r    Pulling image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-2"
2m35s       Normal   Created             pod/chain-2svc-mtls-svc-1-5c7f6c8646-2sv6r    Created container: istio-init
2m35s       Normal   Created             pod/chain-2svc-mtls-svc-2-b47b87694-5rqmg     Created container: istio-init
2m35s       Normal   Pulled              pod/chain-2svc-mtls-svc-2-b47b87694-5rqmg     Successfully pulled image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-2" in 3.001s (3.001s including waiting). Image size: 59669049 bytes.
2m35s       Normal   Started             pod/chain-2svc-mtls-svc-2-b47b87694-5rqmg     Started container istio-init
2m35s       Normal   Started             pod/chain-2svc-mtls-svc-1-5c7f6c8646-2sv6r    Started container istio-init
2m35s       Normal   Pulled              pod/chain-2svc-mtls-svc-1-5c7f6c8646-2sv6r    Successfully pulled image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-2" in 3.001s (3.001s including waiting). Image size: 59669049 bytes.
2m26s       Normal   Started             pod/chain-2svc-mtls-svc-1-5c7f6c8646-2sv6r    Started container istio-proxy
2m26s       Normal   Pulled              pod/chain-2svc-mtls-svc-1-5c7f6c8646-2sv6r    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-2" already present on machine
2m26s       Normal   Created             pod/chain-2svc-mtls-svc-1-5c7f6c8646-2sv6r    Created container: istio-proxy
2m25s       Normal   Created             pod/chain-2svc-mtls-svc-2-b47b87694-5rqmg     Created container: istio-proxy
2m25s       Normal   Started             pod/chain-2svc-mtls-svc-2-b47b87694-5rqmg     Started container istio-proxy
2m25s       Normal   Pulled              pod/chain-2svc-mtls-svc-2-b47b87694-5rqmg     Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-2" already present on machine
2m24s       Normal   Pulling             pod/chain-2svc-mtls-svc-1-5c7f6c8646-2sv6r    Pulling image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221"
2m23s       Normal   Pulling             pod/chain-2svc-mtls-svc-2-b47b87694-5rqmg     Pulling image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221"
87s         Normal   Started             pod/chain-2svc-mtls-svc-1-5c7f6c8646-2sv6r    Started container inference
87s         Normal   Pulled              pod/chain-2svc-mtls-svc-2-b47b87694-5rqmg     Successfully pulled image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221" in 55.877s (55.877s including waiting). Image size: 2948421293 bytes.
87s         Normal   Created             pod/chain-2svc-mtls-svc-2-b47b87694-5rqmg     Created container: inference
87s         Normal   Started             pod/chain-2svc-mtls-svc-2-b47b87694-5rqmg     Started container inference
87s         Normal   Pulled              pod/chain-2svc-mtls-svc-1-5c7f6c8646-2sv6r    Successfully pulled image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221" in 56.874s (56.874s including waiting). Image size: 2948421293 bytes.
87s         Normal   Created             pod/chain-2svc-mtls-svc-1-5c7f6c8646-2sv6r    Created container: inference
