LAST SEEN   TYPE     REASON              OBJECT                                                 MESSAGE
74s         Normal   Scheduled           pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-jpjwh    Successfully assigned rq21-ms-l3-mtls/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-jpjwh to aks-rq15pool-53575030-vmss000000
74s         Normal   Scheduled           pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-kwjrk    Successfully assigned rq21-ms-l3-mtls/chain-2svc-split-l3-mtls-svc-2-584cccd56d-kwjrk to aks-rq15pool-53575030-vmss000000
75s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l3-mtls-svc-1-7f7d66755b   Created pod: chain-2svc-split-l3-mtls-svc-1-7f7d66755b-jpjwh
75s         Normal   Pulled              pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-jpjwh    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
75s         Normal   Created             pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-jpjwh    Created container: istio-init
75s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l3-mtls-svc-2              Scaled up replica set chain-2svc-split-l3-mtls-svc-2-584cccd56d from 0 to 1
75s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l3-mtls-svc-2-584cccd56d   Created pod: chain-2svc-split-l3-mtls-svc-2-584cccd56d-kwjrk
75s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l3-mtls-svc-1              Scaled up replica set chain-2svc-split-l3-mtls-svc-1-7f7d66755b from 0 to 1
74s         Normal   Created             pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-kwjrk    Created container: istio-proxy
74s         Normal   Created             pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-kwjrk    Created container: istio-init
74s         Normal   Started             pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-jpjwh    Started container istio-init
74s         Normal   Pulled              pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-jpjwh    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
74s         Normal   Pulled              pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-kwjrk    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
74s         Normal   Started             pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-kwjrk    Started container istio-init
74s         Normal   Pulled              pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-kwjrk    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
73s         Normal   Started             pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-jpjwh    Started container istio-proxy
73s         Normal   Created             pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-jpjwh    Created container: istio-proxy
73s         Normal   Started             pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-kwjrk    Started container istio-proxy
72s         Normal   Pulling             pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-jpjwh    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
72s         Normal   Pulling             pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-kwjrk    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
71s         Normal   Created             pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-jpjwh    Created container: inference
71s         Normal   Pulled              pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-kwjrk    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 222ms (222ms including waiting). Image size: 413013146 bytes.
71s         Normal   Created             pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-kwjrk    Created container: inference
71s         Normal   Started             pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-kwjrk    Started container inference
71s         Normal   Pulled              pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-jpjwh    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 203ms (203ms including waiting). Image size: 413013146 bytes.
71s         Normal   Started             pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-jpjwh    Started container inference
