LAST SEEN   TYPE     REASON      OBJECT                              MESSAGE
73s         Normal   Scheduled   pod/benchmark-client                Successfully assigned rq21-ms-l3-mtls-client/benchmark-client to aks-rq15pool-53575030-vmss000000
58s         Normal   Scheduled   pod/rq21-ms-direct-20260516104957   Successfully assigned rq21-ms-l3-mtls-client/rq21-ms-direct-20260516104957 to aks-rq15pool-53575030-vmss000000
73s         Normal   Pulling     pod/benchmark-client                Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
73s         Normal   Pulled      pod/benchmark-client                Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 167ms (167ms including waiting). Image size: 413013146 bytes.
73s         Normal   Created     pod/benchmark-client                Created container: client
73s         Normal   Started     pod/benchmark-client                Started container client
58s         Normal   Pulling     pod/rq21-ms-direct-20260516104957   Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
58s         Normal   Pulled      pod/rq21-ms-direct-20260516104957   Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 184ms (184ms including waiting). Image size: 413013146 bytes.
58s         Normal   Created     pod/rq21-ms-direct-20260516104957   Created container: debug
58s         Normal   Started     pod/rq21-ms-direct-20260516104957   Started container debug
48s         Normal   Killing     pod/rq21-ms-direct-20260516104957   Stopping container debug
