condition,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p5_ms,p25_ms,p75_ms,p95_ms,p99_ms,ci95_lower_ms,ci95_upper_ms,total_compute_ms_mean,non_compute_overhead_ms_mean,boundary_crossing_ms_mean,total_activation_bytes_mean,activation_bytes_mean,num_hops_mean,baseline_condition,baseline_mean_latency_ms,mean_latency_ms,absolute_overhead_ms,pct_overhead_vs_baseline,latency_rank,estimated_compute_ms,inferred_non_compute_overhead_ms,inferred_non_compute_pct
monolithic_k8s_1svc,1000,64.2026661600014,63.1878809998625,3.891807640778552,58.62072100012483,95.79473400003735,60.225831550008024,61.74504575011497,65.37000074985144,71.56042514992578,79.54235074989809,63.961161260275134,64.44417105972767,60.54446901199776,3.6581971480036373,3.6581971480036373,602112.0,602112.0,1.0,monolithic_k8s_1svc,64.2026661600014,64.2026661600014,0.0,0.0,1,64.2026661600014,0.0,0.0
chain_2svc,1000,71.6709331880004,71.04602549986794,4.073603824749137,65.04409400008626,95.63041699993846,66.7164749998733,68.70324850012821,73.41951225004095,79.90211149995048,84.0129814199554,71.41814698322699,71.92371939277382,65.1109306519927,6.560002536007687,6.560002536007687,1003520.0,1003520.0,1.0,monolithic_k8s_1svc,64.2026661600014,71.6709331880004,7.468267027999005,11.632331606583302,2,64.20268420979076,7.468248978209644,10.420192183935487
chain_3svc,1000,75.91930577900031,75.12813150003694,4.554381862985611,68.59848299995974,111.7627219998667,70.23172689998773,72.9631517500593,77.9150512501019,83.97145744997943,90.5002588501179,75.63668504420073,76.20192651379989,66.01781441299818,9.90149136600212,9.90149136600212,1605632.0,1605632.0,2.0,monolithic_k8s_1svc,64.2026661600014,75.91930577900031,11.716639618998911,18.249459593779985,3,64.25057214493273,11.668733634067578,15.369916142324913
chain_4svc,1000,79.22637037999901,78.53839999984302,4.325392301910091,71.10483199994633,101.31072000012864,73.67698189989369,76.2066592502606,81.2538652501189,87.41045899989786,93.41713813016213,78.9579595204272,79.49478123957083,67.02195550199441,12.204414878004627,12.204414878004627,2007040.0,2007040.0,3.0,monolithic_k8s_1svc,64.2026661600014,79.22637037999901,15.023704219997612,23.400436646285975,4,65.99622713692762,13.230143243071396,16.699166173604482
chain_5svc,1000,82.66477881300354,81.76397950001046,4.954341317418989,73.54634600005738,107.30545600017649,76.33473415003209,79.14098325022678,85.36249450025934,92.02594830007911,99.11115480013905,82.35733871998968,82.97221890601739,68.42343649597888,14.241342317024646,14.241342317024646,2107392.0,2107392.0,4.0,monolithic_k8s_1svc,64.2026661600014,82.66477881300354,18.462112653002137,28.75599061103187,5,64.88333314749538,17.78144566550816,21.510304534572903
