round,condition,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p95_ms
1,monolithic,200,33.41393388014694,33.034793499609805,1.5410663646187155,31.793441998161143,43.29549400063115,35.976055699757126
1,split_after_layer2,200,34.3541028700929,34.06529299900285,1.4298136304780205,32.682693999959156,45.13172099905205,36.87119345031533
1,split_after_layer3,200,33.83669662009197,33.64453799804323,0.9720293532144432,32.72504699998535,40.47283899853937,35.00969299784629
1,split_after_layer3_block0,200,34.12276038003256,33.73807150092034,1.673374973574912,32.880922000913415,46.107406000373885,36.17746890013222
2,monolithic,200,32.80012288476428,32.643633499901625,0.9230759083335631,31.620730998838553,39.942467999935616,34.083307549371966
2,split_after_layer2,200,33.71860843499235,33.55817450028553,0.7160986592164682,32.739109999965876,39.224865999131,34.805898549711856
2,split_after_layer3,200,33.82488627999919,33.69546899921261,0.6772837254818315,32.78579399921,39.01817899895832,34.96374654951069
2,split_after_layer3_block0,200,34.01230505493004,33.754689000488725,0.9319800064243609,32.73947500201757,38.29158599910443,35.830589500073984
3,monolithic,200,33.00698442011708,32.88945399981458,0.9154481802177933,31.692840999312466,38.67854100099066,34.58739020279609
3,split_after_layer2,200,34.01866541013078,33.94834300161165,0.7425559287832759,32.89907499856781,37.5180699993507,35.4392322979038
3,split_after_layer3,200,34.27314426495286,34.1614170010871,1.0294123225147993,32.96677300022566,42.11253100220347,35.318064898274315
3,split_after_layer3_block0,200,35.26091523006471,35.038146501392475,1.457703542809514,33.13132699986454,43.42483300206368,37.74722200068936
4,monolithic,200,32.79086434989949,32.73666499990213,0.8084441393868915,31.697468999482226,39.502782998170005,33.86825325105747
4,split_after_layer2,200,34.192498405009246,34.02326200011885,0.9779276760539035,32.904929998039734,39.285276998271,35.98415650030802
4,split_after_layer3,200,34.24455716010925,33.97937099907722,1.1185363819837735,32.9982729999756,41.34575100033544,35.9173158511112
4,split_after_layer3_block0,200,34.4050597950627,34.167630001320504,1.2779425111642113,32.881064998946385,42.78154200073914,36.36353499987308
5,monolithic,200,32.82571594008914,32.72395049862098,0.6364015319614539,31.794589001947315,36.29250100129866,33.93627050154464
5,split_after_layer2,200,34.300299559963605,33.89988299750257,1.4326461040382614,32.8820930008078,44.87549800251145,36.080558848698274
5,split_after_layer3,200,33.83931719996326,33.60907800015411,1.1251914858361936,32.90485300021828,44.41125399898738,34.89964375021373
5,split_after_layer3_block0,200,34.25342547992841,34.07319599864422,0.9757374417205067,33.015034001437016,42.14449000210152,35.75959654990584
