condition,split_mean_ms,baseline_condition,monolith_mean_ms,overhead_ms,overhead_pct,activation_bytes,service_a_compute_ms,service_b_compute_ms,boundary_crossing_ms,total_compute_ms,num_hops
chain_2svc,83.38735892399882,monolithic_k8s_1svc,81.0662993580031,2.3210595659957107,2.8631621085175007,1003520.0,0,0,6.214520573007576,77.17283835099126,1.0
chain_3svc,87.72792252800127,monolithic_k8s_1svc,81.0662993580031,6.661623169998165,8.217500024984808,1605632.0,0,0,9.434716229005062,78.2932062989962,2.0
chain_4svc,90.57209547599768,monolithic_k8s_1svc,81.0662993580031,9.505796117994578,11.725952946261062,2007040.0,0,0,12.088396632005242,78.48369884399244,3.0
chain_5svc,92.53533388500409,monolithic_k8s_1svc,81.0662993580031,11.469034527000986,14.147721825011034,2107392.0,0,0,13.63281626402295,78.90251762098114,4.0
