LAST SEEN   TYPE     REASON      OBJECT                              MESSAGE
67s         Normal   Scheduled   pod/benchmark-client                Successfully assigned rq21-ms-l3-plain-client/benchmark-client to aks-rq15pool-53575030-vmss000000
53s         Normal   Scheduled   pod/rq21-ms-direct-20260516102800   Successfully assigned rq21-ms-l3-plain-client/rq21-ms-direct-20260516102800 to aks-rq15pool-53575030-vmss000000
67s         Normal   Pulling     pod/benchmark-client                Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
67s         Normal   Pulled      pod/benchmark-client                Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 128ms (128ms including waiting). Image size: 413013146 bytes.
67s         Normal   Created     pod/benchmark-client                Created container: client
67s         Normal   Started     pod/benchmark-client                Started container client
53s         Normal   Pulling     pod/rq21-ms-direct-20260516102800   Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
53s         Normal   Pulled      pod/rq21-ms-direct-20260516102800   Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 177ms (177ms including waiting). Image size: 413013146 bytes.
53s         Normal   Created     pod/rq21-ms-direct-20260516102800   Created container: debug
53s         Normal   Started     pod/rq21-ms-direct-20260516102800   Started container debug
50s         Normal   Killing     pod/rq21-ms-direct-20260516102800   Stopping container debug
