round,condition,iteration,end_to_end_ms,total_compute_ms,non_compute_overhead_ms,total_activation_bytes,num_hops,hop_1_compute_ms,hop_1_deserialize_ms,hop_1_serialize_ms,hop_1_forward_ms,hop_1_activation_bytes,hop_2_compute_ms,hop_2_deserialize_ms,hop_2_serialize_ms,hop_2_forward_ms,hop_2_activation_bytes,hop_3_compute_ms,hop_3_deserialize_ms,hop_3_serialize_ms,hop_3_forward_ms,hop_3_activation_bytes,hop_4_compute_ms,hop_4_deserialize_ms,hop_4_serialize_ms,hop_4_forward_ms,hop_4_activation_bytes,hop_5_compute_ms,hop_5_deserialize_ms,hop_5_serialize_ms,hop_5_forward_ms,hop_5_activation_bytes
1,chain_3svc,1,75.40171200002987,67.02180799993585,8.37990400009403,1605632,2,26.269401999797992,0.21199900015744788,0.11559900008251134,46.341351000137365,602112,23.555832000056398,0.30059899995649175,0.05129999999553547,19.288444000039817,802816,17.196574000081455,0.1199989999349782,0.026800000114235445,0.0,200704,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,chain_3svc,2,75.78781300003357,66.95031100025517,8.837501999778397,1605632,2,26.605700000118304,0.21909799988861778,0.09029900002133218,46.39585099994292,602112,23.462432000087574,0.2576990000306978,0.052800000048591755,18.949944000041796,802816,16.88217900004929,0.12229899994053994,0.028399000029821764,0.0,200704,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,chain_3svc,3,76.19481200003975,67.88189700000657,8.312915000033172,1605632,2,26.251402999832862,0.20559800009323226,0.09789900013856823,47.15684500001771,602112,23.43333200019515,0.2716989999953512,0.03829999991467048,20.512139999937062,802816,18.19716199997856,0.12429799994606583,0.027199999976801337,0.0,200704,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,chain_3svc,4,75.55871299996397,67.33780599961392,8.220907000350053,1605632,2,26.441200999897774,0.20499800007200975,0.1111999999920954,46.21955200013872,602112,23.669330999837257,0.2618989999518817,0.049600000011196244,19.3860440001572,802816,17.22727399987889,0.11869900004057854,0.026400000024295878,0.0,200704,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,chain_3svc,5,76.2141119998887,67.95240599967656,8.261706000212143,1605632,2,27.499792999833517,0.21239800003058917,0.11620000009315845,46.0460530000546,602112,23.86462999993455,0.27359899991097336,0.04260000014255638,18.70344600001772,802816,16.58798299990849,0.11779800001932017,0.02599899994493171,0.0,200704,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,chain_3svc,6,74.03481200003625,66.23061799996321,7.804194000073039,1605632,2,26.09480299997813,0.22059899993109866,0.08730000013201789,45.15435999996953,602112,23.597530999950322,0.27379900006963,0.052800000048591755,18.512246000000232,802816,16.538284000034764,0.1116979999551404,0.02549900000303751,0.0,200704,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,chain_3svc,7,73.98971199995685,66.52791700003036,7.4617949999264965,1605632,2,26.109503000043333,0.19859899998664332,0.08419899995715241,45.256658999960564,602112,23.839531000021452,0.27219900016461906,0.05409999994299142,18.695145000037883,802816,16.578882999965572,0.119498999993084,0.02769899992927094,0.0,200704,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,chain_3svc,8,76.39601300002141,68.36428900010105,8.03172399992036,1605632,2,25.855705000140006,0.2025989999765443,0.08129999991979275,48.00213899989103,602112,23.633130999996865,0.2989000001889508,0.05339999984244059,20.894639000061943,802816,18.875452999964182,0.11979800001427066,0.029100000119797187,0.0,200704,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,chain_3svc,9,75.10841200019058,67.20900799973606,7.899404000454524,1605632,2,26.279202999830886,0.19459800000731775,0.0966990000961232,46.17925299999115,602112,23.687230999939857,0.26729899991551065,0.05210000017541461,19.35764399991058,802816,17.242573999965316,0.11739800015675428,0.02769999991869554,0.0,200704,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1,chain_3svc,10,74.87941299996237,67.08300599984796,7.796407000114414,1605632,2,25.782305000120687,0.193298999874969,0.0804999999672873,46.470949999957156,602112,23.699730999851454,0.2702990000216232,0.05260000011730881,19.615143000009994,802816,17.600969999875815,0.12459800018405076,0.026700000034907134,0.0,200704,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
