LAST SEEN   TYPE     REASON              OBJECT                                                  MESSAGE
65s         Normal   Scheduled           pod/chain-2svc-split-l2-plain-svc-1-648545cdf8-xb5r6    Successfully assigned rq21-ms-l2-plain/chain-2svc-split-l2-plain-svc-1-648545cdf8-xb5r6 to aks-rq15pool-53575030-vmss000000
65s         Normal   Scheduled           pod/chain-2svc-split-l2-plain-svc-2-b89ff8b4d-tgwmm     Successfully assigned rq21-ms-l2-plain/chain-2svc-split-l2-plain-svc-2-b89ff8b4d-tgwmm to aks-rq15pool-53575030-vmss000000
65s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l2-plain-svc-1              Scaled up replica set chain-2svc-split-l2-plain-svc-1-648545cdf8 from 0 to 1
65s         Normal   Created             pod/chain-2svc-split-l2-plain-svc-1-648545cdf8-xb5r6    Created container: inference
65s         Normal   Started             pod/chain-2svc-split-l2-plain-svc-1-648545cdf8-xb5r6    Started container inference
65s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l2-plain-svc-1-648545cdf8   Created pod: chain-2svc-split-l2-plain-svc-1-648545cdf8-xb5r6
65s         Normal   Pulled              pod/chain-2svc-split-l2-plain-svc-1-648545cdf8-xb5r6    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 122ms (122ms including waiting). Image size: 413013146 bytes.
65s         Normal   Pulling             pod/chain-2svc-split-l2-plain-svc-1-648545cdf8-xb5r6    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
65s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l2-plain-svc-2-b89ff8b4d    Created pod: chain-2svc-split-l2-plain-svc-2-b89ff8b4d-tgwmm
65s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l2-plain-svc-2              Scaled up replica set chain-2svc-split-l2-plain-svc-2-b89ff8b4d from 0 to 1
64s         Normal   Pulling             pod/chain-2svc-split-l2-plain-svc-2-b89ff8b4d-tgwmm     Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
64s         Normal   Pulled              pod/chain-2svc-split-l2-plain-svc-2-b89ff8b4d-tgwmm     Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 126ms (126ms including waiting). Image size: 413013146 bytes.
64s         Normal   Created             pod/chain-2svc-split-l2-plain-svc-2-b89ff8b4d-tgwmm     Created container: inference
64s         Normal   Started             pod/chain-2svc-split-l2-plain-svc-2-b89ff8b4d-tgwmm     Started container inference
