round,condition,iteration,end_to_end_ms,total_compute_ms,non_compute_overhead_ms,total_activation_bytes,num_hops,hop_1_compute_ms,hop_1_deserialize_ms,hop_1_serialize_ms,hop_1_forward_ms,hop_1_activation_bytes,hop_2_compute_ms,hop_2_deserialize_ms,hop_2_serialize_ms,hop_2_forward_ms,hop_2_activation_bytes,hop_3_compute_ms,hop_3_deserialize_ms,hop_3_serialize_ms,hop_3_forward_ms,hop_3_activation_bytes,hop_4_compute_ms,hop_4_deserialize_ms,hop_4_serialize_ms,hop_4_forward_ms,hop_4_activation_bytes,hop_5_compute_ms,hop_5_deserialize_ms,hop_5_serialize_ms,hop_5_forward_ms,hop_5_activation_bytes
1,chain_5svc,1,37.92498999973759,33.342476996040205,4.582513003697386,2107392,4,13.203081998653943,0.07409500176436268,0.024901000870158896,23.634705001313705,602112,6.31737200092175,0.07142499816836789,0.018540999008109793,16.29658399906475,802816,6.166634997498477,0.04483300290303305,0.013371001841733232,9.229896997567266,401408,7.395029999315739,0.03407199983485043,0.012851000064983964,1.027759997668909,200704,0.2603579996502958,0.03301200194982812,0.009810999472392723,0.0,100352
1,chain_5svc,2,37.64796199902776,33.211238998774206,4.436723000253551,2107392,4,12.784783000824973,0.058834000810747966,0.026861998776439577,23.79713200207334,602112,6.325413000013214,0.06683500032522716,0.020351002604002133,16.43415899889078,802816,6.31183700170368,0.04919300045003183,0.013880999176762998,9.28866699905484,401408,7.507196998631116,0.04150200038566254,0.013221000699559227,1.0532370033615734,200704,0.2820089976012241,0.03678200300782919,0.010681000276235864,0.0,100352
1,chain_5svc,3,38.214329000766156,33.58024199769716,4.6340870030689985,2107392,4,13.063307000265922,0.07860500045353547,0.026510999305173755,24.015840997890336,602112,6.280613997660112,0.07822500265319832,0.01852200148277916,16.679210999427596,802816,6.282854999881238,0.054072999773779884,0.01413000063621439,9.524356999463635,401408,7.680157999857329,0.03603200093493797,0.012589996913447976,1.0123590000148397,200704,0.2733080000325572,0.03762299820664339,0.009871000656858087,0.0,100352
1,chain_5svc,4,38.5541129980993,33.71296900877496,4.841143989324337,2107392,4,13.090188000205671,0.08791599975666031,0.026622001314535737,24.278724999021506,602112,6.24821200108272,0.09636699905968271,0.018701000954024494,16.94708799914224,802816,6.3419980033359025,0.051453000196488574,0.014810997527092695,9.520163999695797,401408,7.782094002322992,0.036833000194747,0.01251099820365198,1.0002130002249032,200704,0.25047700182767585,0.03618199843913317,0.009281000529881567,0.0,100352
1,chain_5svc,5,38.45061100219027,33.417913004086586,5.032697998103686,2107392,4,12.83849700121209,0.06152399873826653,0.026111996703548357,24.53286099989782,602112,6.376889999955893,0.0803259972599335,0.020472001779126003,16.67427899883478,802816,6.23488999917754,0.047673001972725615,0.013960998330730945,9.481594999670051,401408,7.698818000790197,0.03285200000391342,0.012710999726550654,1.0004069990827702,200704,0.2688180029508658,0.032042997190728784,0.010829997336259112,0.0,100352
1,chain_5svc,6,37.48771600294276,32.78343300553388,4.704282997408882,2107392,4,12.931883000419475,0.07198500316007994,0.03848199776257388,23.528828998678364,602112,6.267204000323545,0.07099399954313412,0.018260998331243172,16.191323000384727,802816,6.224230000952957,0.047533001634292305,0.014000997907714918,8.747556999878725,401408,7.135991003451636,0.031732997740618885,0.012520999007392675,0.8525319972250145,200704,0.22412500038626604,0.030232000426622108,0.0079809979069978,0.0,100352
1,chain_5svc,7,37.9739400013932,33.25237899844069,4.721561002952512,2107392,4,12.984051001694752,0.05603300087386742,0.025702000129967928,23.945623001054628,602112,6.281213998590829,0.06538400339195505,0.017611000657780096,16.637268003250938,802816,6.226559999049641,0.04682299913838506,0.013470998965203762,9.246327997971093,401408,7.524087999627227,0.032972002372844145,0.012150998372817412,0.9668650018284097,200704,0.23646599947824143,0.03280199962318875,0.008400998922297731,0.0,100352
1,chain_5svc,8,38.43372900155373,33.14103199954843,5.292697002005298,2107392,4,13.062017998890951,0.06765400030417368,0.026362002245150506,24.0105750017392,602112,6.1783870005456265,0.0720450007065665,0.0174409979081247,16.83466200120165,802816,6.252332001167815,0.044443000660976395,0.013110999134369195,9.134337000432424,401408,7.415539999783505,0.03423300222493708,0.012340999091975391,1.0059279993583914,200704,0.23275499916053377,0.030761999369133264,0.007990998710738495,0.0,100352
1,chain_5svc,9,38.59075599757489,33.489485995232826,5.101270002342062,2107392,4,12.951473996508867,0.06789500184822828,0.03145300070173107,24.365015000512358,602112,6.402903003618121,0.08617499770480208,0.01801099642761983,16.873273001692723,802816,6.187547998706577,0.04783300028066151,0.014070999895920977,9.55363599859993,401408,7.68016299844021,0.04467300095711835,0.012041000445606187,1.1121059978904668,200704,0.2673979979590513,0.03636200199252926,0.008701001206645742,0.0,100352
1,chain_5svc,10,38.198349000595044,33.311382998363115,4.8869660022319295,2107392,4,13.064890998066403,0.06896500053699128,0.02645200220285915,23.74546400096733,602112,6.361305000609718,0.06760500036762096,0.016861002222867683,16.412652003054973,802816,6.259131998376688,0.050554001063574106,0.013621000107377768,9.127155997703085,401408,7.396360000711866,0.03353200008859858,0.01283100209548138,0.9001910002552904,200704,0.22969500059843995,0.03166299939039163,0.008080998668447137,0.0,100352
