LAST SEEN   TYPE     REASON              OBJECT                                                  MESSAGE
101s        Normal   Scheduled           pod/chain-2svc-split-l2-plain-svc-1-648545cdf8-z2tbm    Successfully assigned rq21-ms-l2-plain/chain-2svc-split-l2-plain-svc-1-648545cdf8-z2tbm to aks-rq15pool-53575030-vmss000000
101s        Normal   Scheduled           pod/chain-2svc-split-l2-plain-svc-2-b89ff8b4d-wckbn     Successfully assigned rq21-ms-l2-plain/chain-2svc-split-l2-plain-svc-2-b89ff8b4d-wckbn to aks-rq15pool-53575030-vmss000000
102s        Normal   ScalingReplicaSet   deployment/chain-2svc-split-l2-plain-svc-1              Scaled up replica set chain-2svc-split-l2-plain-svc-1-648545cdf8 from 0 to 1
102s        Normal   ScalingReplicaSet   deployment/chain-2svc-split-l2-plain-svc-2              Scaled up replica set chain-2svc-split-l2-plain-svc-2-b89ff8b4d from 0 to 1
102s        Normal   SuccessfulCreate    replicaset/chain-2svc-split-l2-plain-svc-2-b89ff8b4d    Created pod: chain-2svc-split-l2-plain-svc-2-b89ff8b4d-wckbn
102s        Normal   SuccessfulCreate    replicaset/chain-2svc-split-l2-plain-svc-1-648545cdf8   Created pod: chain-2svc-split-l2-plain-svc-1-648545cdf8-z2tbm
101s        Normal   Created             pod/chain-2svc-split-l2-plain-svc-1-648545cdf8-z2tbm    Created container: inference
101s        Normal   Started             pod/chain-2svc-split-l2-plain-svc-1-648545cdf8-z2tbm    Started container inference
101s        Normal   Pulling             pod/chain-2svc-split-l2-plain-svc-2-b89ff8b4d-wckbn     Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
101s        Normal   Pulled              pod/chain-2svc-split-l2-plain-svc-2-b89ff8b4d-wckbn     Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 156ms (156ms including waiting). Image size: 413013146 bytes.
101s        Normal   Created             pod/chain-2svc-split-l2-plain-svc-2-b89ff8b4d-wckbn     Created container: inference
101s        Normal   Started             pod/chain-2svc-split-l2-plain-svc-2-b89ff8b4d-wckbn     Started container inference
101s        Normal   Pulled              pod/chain-2svc-split-l2-plain-svc-1-648545cdf8-z2tbm    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 224ms (224ms including waiting). Image size: 413013146 bytes.
101s        Normal   Pulling             pod/chain-2svc-split-l2-plain-svc-1-648545cdf8-z2tbm    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
