LAST SEEN   TYPE     REASON              OBJECT                                                  MESSAGE
67s         Normal   Scheduled           pod/chain-2svc-split-l1-plain-svc-2-7fdc64bb45-8d7dc    Successfully assigned rq21-ms-l1-plain/chain-2svc-split-l1-plain-svc-2-7fdc64bb45-8d7dc to aks-rq15pool-53575030-vmss000000
67s         Normal   Scheduled           pod/chain-2svc-split-l1-plain-svc-1-5756569497-8w9k8    Successfully assigned rq21-ms-l1-plain/chain-2svc-split-l1-plain-svc-1-5756569497-8w9k8 to aks-rq15pool-53575030-vmss000000
68s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l1-plain-svc-1-5756569497   Created pod: chain-2svc-split-l1-plain-svc-1-5756569497-8w9k8
68s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l1-plain-svc-1              Scaled up replica set chain-2svc-split-l1-plain-svc-1-5756569497 from 0 to 1
67s         Normal   Created             pod/chain-2svc-split-l1-plain-svc-1-5756569497-8w9k8    Created container: inference
67s         Normal   Started             pod/chain-2svc-split-l1-plain-svc-1-5756569497-8w9k8    Started container inference
67s         Normal   Pulled              pod/chain-2svc-split-l1-plain-svc-1-5756569497-8w9k8    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 190ms (190ms including waiting). Image size: 413013146 bytes.
67s         Normal   Pulling             pod/chain-2svc-split-l1-plain-svc-1-5756569497-8w9k8    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
67s         Normal   Pulling             pod/chain-2svc-split-l1-plain-svc-2-7fdc64bb45-8d7dc    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
67s         Normal   Pulled              pod/chain-2svc-split-l1-plain-svc-2-7fdc64bb45-8d7dc    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 157ms (157ms including waiting). Image size: 413013146 bytes.
67s         Normal   Created             pod/chain-2svc-split-l1-plain-svc-2-7fdc64bb45-8d7dc    Created container: inference
67s         Normal   Started             pod/chain-2svc-split-l1-plain-svc-2-7fdc64bb45-8d7dc    Started container inference
67s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l1-plain-svc-2-7fdc64bb45   Created pod: chain-2svc-split-l1-plain-svc-2-7fdc64bb45-8d7dc
67s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l1-plain-svc-2              Scaled up replica set chain-2svc-split-l1-plain-svc-2-7fdc64bb45 from 0 to 1
