LAST SEEN   TYPE     REASON      OBJECT                              MESSAGE
66s         Normal   Scheduled   pod/benchmark-client                Successfully assigned rq21-ms-l1-plain-client/benchmark-client to aks-rq15pool-53575030-vmss000000
54s         Normal   Scheduled   pod/rq21-ms-direct-20260516111358   Successfully assigned rq21-ms-l1-plain-client/rq21-ms-direct-20260516111358 to aks-rq15pool-53575030-vmss000000
66s         Normal   Pulling     pod/benchmark-client                Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
66s         Normal   Pulled      pod/benchmark-client                Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 151ms (151ms including waiting). Image size: 413013146 bytes.
66s         Normal   Created     pod/benchmark-client                Created container: client
66s         Normal   Started     pod/benchmark-client                Started container client
54s         Normal   Pulling     pod/rq21-ms-direct-20260516111358   Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
53s         Normal   Pulled      pod/rq21-ms-direct-20260516111358   Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 115ms (115ms including waiting). Image size: 413013146 bytes.
53s         Normal   Created     pod/rq21-ms-direct-20260516111358   Created container: debug
53s         Normal   Started     pod/rq21-ms-direct-20260516111358   Started container debug
52s         Normal   Killing     pod/rq21-ms-direct-20260516111358   Stopping container debug
