LAST SEEN   TYPE     REASON              OBJECT                                                  MESSAGE
100s        Normal   Scheduled           pod/chain-2svc-split-l2-plain-svc-1-648545cdf8-psrz4    Successfully assigned rq21-ms-l2-plain/chain-2svc-split-l2-plain-svc-1-648545cdf8-psrz4 to aks-rq15pool-53575030-vmss000000
100s        Normal   Scheduled           pod/chain-2svc-split-l2-plain-svc-2-b89ff8b4d-xbrh8     Successfully assigned rq21-ms-l2-plain/chain-2svc-split-l2-plain-svc-2-b89ff8b4d-xbrh8 to aks-rq15pool-53575030-vmss000000
100s        Normal   ScalingReplicaSet   deployment/chain-2svc-split-l2-plain-svc-1              Scaled up replica set chain-2svc-split-l2-plain-svc-1-648545cdf8 from 0 to 1
100s        Normal   Created             pod/chain-2svc-split-l2-plain-svc-1-648545cdf8-psrz4    Created container: inference
100s        Normal   Started             pod/chain-2svc-split-l2-plain-svc-1-648545cdf8-psrz4    Started container inference
100s        Normal   SuccessfulCreate    replicaset/chain-2svc-split-l2-plain-svc-1-648545cdf8   Created pod: chain-2svc-split-l2-plain-svc-1-648545cdf8-psrz4
100s        Normal   Pulled              pod/chain-2svc-split-l2-plain-svc-1-648545cdf8-psrz4    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 213ms (213ms including waiting). Image size: 413013146 bytes.
100s        Normal   Pulling             pod/chain-2svc-split-l2-plain-svc-1-648545cdf8-psrz4    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
100s        Normal   Pulling             pod/chain-2svc-split-l2-plain-svc-2-b89ff8b4d-xbrh8     Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
100s        Normal   Pulled              pod/chain-2svc-split-l2-plain-svc-2-b89ff8b4d-xbrh8     Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 112ms (112ms including waiting). Image size: 413013146 bytes.
100s        Normal   SuccessfulCreate    replicaset/chain-2svc-split-l2-plain-svc-2-b89ff8b4d    Created pod: chain-2svc-split-l2-plain-svc-2-b89ff8b4d-xbrh8
100s        Normal   ScalingReplicaSet   deployment/chain-2svc-split-l2-plain-svc-2              Scaled up replica set chain-2svc-split-l2-plain-svc-2-b89ff8b4d from 0 to 1
99s         Normal   Created             pod/chain-2svc-split-l2-plain-svc-2-b89ff8b4d-xbrh8     Created container: inference
99s         Normal   Started             pod/chain-2svc-split-l2-plain-svc-2-b89ff8b4d-xbrh8     Started container inference
