paired_pass,execution_index,condition_key,condition_name,service2_vm_size,service2_nodepool,service2_zone,round,iteration,end_to_end_ms,total_compute_ms,non_compute_overhead_ms,total_activation_bytes,num_hops,hop_1_compute_ms,hop_1_forward_ms,hop_2_compute_ms,hop_2_forward_ms,source_raw_iterations
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,24,61.17988500000138,54.339368999990256,6.840516000011121,1003520,1,30.89451400001053,27.781901000025755,23.444854999979725,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,25,60.390117999986614,53.87958999995135,6.510528000035265,1003520,1,30.161832999965554,27.849968000055014,23.717756999985795,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,26,59.812814999986585,53.313953000099445,6.49886199988714,1003520,1,29.798898000080953,27.793850999842107,23.515055000018492,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,27,60.0620989998788,53.56486699997731,6.497231999901487,1003520,1,30.037711999966632,27.779136999924958,23.52715500001068,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,28,60.16889700003958,53.74623699987069,6.422660000168889,1003520,1,29.794078999884732,28.131360000088534,23.952157999985957,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,29,60.38514000010764,53.56705300016529,6.818086999942352,1003520,1,29.932597000197347,27.905641000188552,23.63445599996794,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,30,60.645453000006455,53.908358000001044,6.737095000005411,1003520,1,30.247701999996934,27.88572400004341,23.66065600000411,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,31,60.25389399997039,53.61537899989344,6.63851500007695,1003520,1,30.08682399990903,27.779687000020203,23.528554999984408,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,32,61.464483999998265,54.88516699995216,6.579317000046103,1003520,1,29.989402999945014,29.36724599999252,24.895764000007148,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,33,60.5832679998457,54.18913500000144,6.39413299984426,1003520,1,29.985975000045073,28.4330410001985,24.20315999995637,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,34,60.46386599996367,53.817775999903006,6.646090000060667,1003520,1,29.9583349999466,28.144324000095367,23.859440999956405,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,35,60.176411000156804,53.57544800000369,6.600963000153115,1003520,1,29.825909000010142,28.16588399991815,23.749538999993547,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,36,63.81573300018317,56.99110900002324,6.824624000159929,1003520,1,32.83976700004132,28.491088999999192,24.151341999981923,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,37,68.20834999984982,61.325607000071614,6.882742999778202,1003520,1,32.7918390000832,32.99734400002308,28.533767999988413,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,38,67.46648400007871,60.61874599993189,6.847738000146819,1003520,1,34.7440949999509,30.50040099992657,25.874650999980986,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,39,65.21649499995874,58.02487899990183,7.191616000056911,1003520,1,30.260415999919132,32.77607999984866,27.764462999982698,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,40,61.82858000011038,55.16488500006744,6.663695000042935,1003520,1,29.987237000113964,29.42392199997812,25.17764799995348,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,41,64.12474600006135,56.63914199976716,7.485604000294188,1003520,1,29.9370849998013,31.994918999998845,26.702056999965862,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,42,64.93842800000493,58.286452000004374,6.651976000000559,1003520,1,30.08328700002494,32.72244000004321,28.203164999979435,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,43,60.78522199982217,54.18575000010151,6.599471999720663,1003520,1,30.014909000101397,28.537344999904235,24.17084100000011,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,44,60.245929999837244,53.28853000003164,6.957399999805602,1003520,1,29.634192000003168,28.450653999925635,23.654338000028474,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,45,59.609137000052215,53.426557999898705,6.18257900015351,1003520,1,29.913019999867174,27.489718999959223,23.51353800003153,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,46,60.62981300010506,53.90582899991614,6.723984000188921,1003520,1,29.91178799993577,28.466783000112628,23.99404099998037,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,47,60.97770299993499,53.806771999916236,7.170931000018754,1003520,1,30.281033999926876,28.281268000000637,23.52573799998936,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,48,61.433968000073946,54.477218999977595,6.956749000096352,1003520,1,30.86048000000119,27.890041999853565,23.616738999976405,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,49,60.948726000106035,54.21331800005191,6.735408000054122,1003520,1,29.95877500006827,28.79972200003067,24.25454299998364,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,50,61.14964499988673,54.43088899988879,6.7187559999979385,1003520,1,29.910544999893318,28.962303000071188,24.520343999995475,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,51,61.55984199995146,54.95357199993123,6.606270000020231,1003520,1,31.29773299997396,28.02964200009228,23.65583899995727,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,52,62.906383000154165,55.955408000102125,6.95097500005204,1003520,1,30.212757000072088,30.267918999925314,25.742651000030037,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,53,62.001773000019966,55.35426900007678,6.647503999943183,1003520,1,30.155221000086385,29.430585000000065,25.1990479999904,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,54,62.154877000011766,53.878933000021334,8.275943999990432,1003520,1,29.984493000029033,29.92501300013828,23.8944399999923,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,55,61.25177900003109,54.29479099996115,6.956988000069941,1003520,1,30.213949999961187,28.825799999822266,24.080840999999964,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,56,62.28808500009109,55.57414799994831,6.713937000142778,1003520,1,31.833607999942615,28.217438000183392,23.740540000005694,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,57,61.858655999913026,54.864188999829366,6.9944670000836595,1003520,1,30.702446999839594,28.700197000034677,24.161741999989772,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,58,60.68642800005364,53.99255700001504,6.693871000038598,1003520,1,30.06131600000117,28.379842000049393,23.93124100001387,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,59,60.35659499980284,53.65164600004846,6.704948999754379,1003520,1,29.722406000018964,28.311965999819222,23.929240000029495,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,60,60.190570000031585,53.67283399999678,6.517736000034802,1003520,1,30.103995999979816,27.770130999897447,23.568838000016967,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,61,61.71428900006504,54.09724499997992,7.617044000085116,1003520,1,30.352406000019982,28.873059000034118,23.74483899995994,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,62,62.963956999965376,55.93904000011207,7.024916999853303,1003520,1,32.35710100011602,28.404855999951906,23.581938999996055,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,63,59.75338600001123,53.39087800007292,6.362507999938316,1003520,1,29.951441000093837,27.52996300000632,23.43943699997908,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,64,61.003637000112576,54.1865489999509,6.817088000161675,1003520,1,30.090107999967586,28.731343999879755,24.096440999983315,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,65,64.71164599997792,56.85075599990341,7.860890000074505,1003520,1,30.327800999884857,31.810014000029696,26.522955000018555,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,66,70.2931499999977,63.050199000088014,7.242950999909681,1003520,1,30.978811000068163,36.76032800012763,32.07138800001985,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,67,71.10741599990433,63.49858599998015,7.608829999924183,1003520,1,30.16038999999182,38.613963999978296,33.33819599998833,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,68,69.43982100005996,62.280038000039895,7.15978300002007,1003520,1,30.21925000007286,36.72453400008635,32.06078799996703,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,69,69.03046000002178,61.58219700017753,7.448262999844246,1003520,1,30.113613000139594,36.67080500008524,31.468584000037936,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
1,1,confidential,chain_2svc_mtls_confidential_service2,Standard_DC8as_v5,r22s2cvm,1,1,70,69.42417400000522,62.56650800008856,6.857665999916662,1003520,1,30.00291700004709,37.142198000083226,32.56359100004147,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260502_200835\conditions\pass01_01_chain_2svc_mtls_confidential_service2\benchmark\raw_iterations.csv
