LAST SEEN   TYPE     REASON              OBJECT                                        MESSAGE
2m26s       Normal   Scheduled           pod/chain-5svc-mtls-svc-3-75965b8cbd-gh4j4    Successfully assigned rq21-chain5-mtls/chain-5svc-mtls-svc-3-75965b8cbd-gh4j4 to aks-rq15pool-34343338-vmss000000
2m26s       Normal   Scheduled           pod/chain-5svc-mtls-svc-2-68679c65fc-vrxh8    Successfully assigned rq21-chain5-mtls/chain-5svc-mtls-svc-2-68679c65fc-vrxh8 to aks-rq15pool-34343338-vmss000000
2m25s       Normal   Scheduled           pod/chain-5svc-mtls-svc-5-8675b46f94-4fs29    Successfully assigned rq21-chain5-mtls/chain-5svc-mtls-svc-5-8675b46f94-4fs29 to aks-rq15pool-34343338-vmss000000
2m25s       Normal   Scheduled           pod/chain-5svc-mtls-svc-4-7b845cfbb7-7bgll    Successfully assigned rq21-chain5-mtls/chain-5svc-mtls-svc-4-7b845cfbb7-7bgll to aks-rq15pool-34343338-vmss000000
2m26s       Normal   Scheduled           pod/chain-5svc-mtls-svc-1-84b5769f94-sm55g    Successfully assigned rq21-chain5-mtls/chain-5svc-mtls-svc-1-84b5769f94-sm55g to aks-rq15pool-34343338-vmss000000
2m27s       Normal   SuccessfulCreate    replicaset/chain-5svc-mtls-svc-1-84b5769f94   Created pod: chain-5svc-mtls-svc-1-84b5769f94-sm55g
2m27s       Normal   ScalingReplicaSet   deployment/chain-5svc-mtls-svc-1              Scaled up replica set chain-5svc-mtls-svc-1-84b5769f94 from 0 to 1
2m27s       Normal   SuccessfulCreate    replicaset/chain-5svc-mtls-svc-2-68679c65fc   Created pod: chain-5svc-mtls-svc-2-68679c65fc-vrxh8
2m27s       Normal   ScalingReplicaSet   deployment/chain-5svc-mtls-svc-2              Scaled up replica set chain-5svc-mtls-svc-2-68679c65fc from 0 to 1
2m26s       Normal   Pulling             pod/chain-5svc-mtls-svc-2-68679c65fc-vrxh8    Pulling image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4"
