condition,split_mean_ms,baseline_condition,monolith_mean_ms,overhead_ms,overhead_pct,activation_bytes,service_a_compute_ms,service_b_compute_ms,boundary_crossing_ms,total_compute_ms,num_hops
chain_2svc,35.148107146975235,monolithic_k8s_1svc,33.6708896489763,1.4772174979989359,4.3872244345163836,1003520.0,0,0,1.9533406868467864,33.19476646012845,1.0
chain_3svc,36.48535326595811,monolithic_k8s_1svc,33.6708896489763,2.8144636169818114,8.358744441631883,1605632.0,0,0,3.0317603500152472,33.45359291594286,2.0
chain_4svc,37.94470638904022,monolithic_k8s_1svc,33.6708896489763,4.273816740063921,12.692913031461462,2007040.0,0,0,3.983349612903112,33.96135677613711,3.0
chain_5svc,39.10614598804386,monolithic_k8s_1svc,33.6708896489763,5.435256339067564,16.142300948180658,2107392.0,0,0,4.834179445071641,34.27196654297222,4.0
