condition,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p5_ms,p25_ms,p75_ms,p95_ms,p99_ms,ci95_lower_ms,ci95_upper_ms,total_compute_ms_mean,non_compute_overhead_ms_mean,boundary_crossing_ms_mean,total_activation_bytes_mean,activation_bytes_mean,num_hops_mean,baseline_condition,baseline_mean_latency_ms,mean_latency_ms,absolute_overhead_ms,pct_overhead_vs_baseline,latency_rank,estimated_compute_ms,inferred_non_compute_overhead_ms,inferred_non_compute_pct
monolithic_k8s_1svc,1000,33.6708896489763,33.43359599966789,1.1090556325975822,32.23283399711363,43.57489700123551,32.53330779934913,32.99419149971072,34.02595675015618,35.492841699306155,37.35702767266047,33.60206755033636,33.73971174761624,32.60812419704234,1.0627654519339558,1.0627654519339558,602112.0,602112.0,1.0,monolithic_k8s_1svc,33.6708896489763,33.6708896489763,0.0,0.0,1,,,
chain_2svc,1000,35.148107146975235,34.89287399861496,1.2193648519434082,33.57325000251876,52.19015699913143,34.05746124954021,34.46923774936295,35.46951275166066,37.06026759973611,39.46184611890203,35.072439844405416,35.223774449545054,33.19476646012845,1.9533406868467864,1.9533406868467864,1003520.0,1003520.0,1.0,monolithic_k8s_1svc,33.6708896489763,35.148107146975235,1.4772174979989359,4.3872244345163836,2,,,
chain_3svc,1000,36.48535326595811,36.228634000508464,1.1061324561892942,35.06737899806467,48.713829997723224,35.4271467511353,35.83103300024959,36.79158774866664,38.33636289982678,40.73053821961366,36.416712564111265,36.553993967804956,33.45359291594286,3.0317603500152472,3.0317603500152472,1605632.0,1605632.0,2.0,monolithic_k8s_1svc,33.6708896489763,36.48535326595811,2.8144636169818114,8.358744441631883,3,,,
chain_4svc,1000,37.94470638904022,37.50681800192979,1.5277734396377238,36.12010100187035,51.12793400257942,36.639649651806394,37.00395149917313,38.356897748599295,40.46611174762801,45.01433166969946,37.84990088851185,38.039511889568594,33.96135677613711,3.983349612903112,3.983349612903112,2007040.0,2007040.0,3.0,monolithic_k8s_1svc,33.6708896489763,37.94470638904022,4.273816740063921,12.692913031461462,4,,,
chain_5svc,1000,39.10614598804386,38.67037100098969,1.7644046648625393,36.994060003053164,51.062605998595245,37.383407301604166,37.921085000562016,39.830740749494,41.85164879763761,46.00909151035012,38.99665641122117,39.21563556486656,34.27196654297222,4.834179445071641,4.834179445071641,2107392.0,2107392.0,4.0,monolithic_k8s_1svc,33.6708896489763,39.10614598804386,5.435256339067564,16.142300948180658,5,,,
