LAST SEEN   TYPE     REASON              OBJECT                                                  MESSAGE
72s         Normal   Scheduled           pod/chain-2svc-split-l4-plain-svc-1-84b6b65b56-h7j86    Successfully assigned rq21-ms-l4-plain/chain-2svc-split-l4-plain-svc-1-84b6b65b56-h7j86 to aks-rq15pool-53575030-vmss000000
72s         Normal   Scheduled           pod/chain-2svc-split-l4-plain-svc-2-595bf6f8f8-4dx8c    Successfully assigned rq21-ms-l4-plain/chain-2svc-split-l4-plain-svc-2-595bf6f8f8-4dx8c to aks-rq15pool-53575030-vmss000000
72s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l4-plain-svc-1              Scaled up replica set chain-2svc-split-l4-plain-svc-1-84b6b65b56 from 0 to 1
72s         Normal   Created             pod/chain-2svc-split-l4-plain-svc-1-84b6b65b56-h7j86    Created container: inference
72s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l4-plain-svc-1-84b6b65b56   Created pod: chain-2svc-split-l4-plain-svc-1-84b6b65b56-h7j86
72s         Normal   Pulled              pod/chain-2svc-split-l4-plain-svc-1-84b6b65b56-h7j86    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 251ms (251ms including waiting). Image size: 413013146 bytes.
72s         Normal   Pulling             pod/chain-2svc-split-l4-plain-svc-1-84b6b65b56-h7j86    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
72s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l4-plain-svc-2-595bf6f8f8   Created pod: chain-2svc-split-l4-plain-svc-2-595bf6f8f8-4dx8c
72s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l4-plain-svc-2              Scaled up replica set chain-2svc-split-l4-plain-svc-2-595bf6f8f8 from 0 to 1
71s         Normal   Started             pod/chain-2svc-split-l4-plain-svc-1-84b6b65b56-h7j86    Started container inference
71s         Normal   Pulling             pod/chain-2svc-split-l4-plain-svc-2-595bf6f8f8-4dx8c    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
71s         Normal   Pulled              pod/chain-2svc-split-l4-plain-svc-2-595bf6f8f8-4dx8c    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 128ms (128ms including waiting). Image size: 413013146 bytes.
71s         Normal   Created             pod/chain-2svc-split-l4-plain-svc-2-595bf6f8f8-4dx8c    Created container: inference
71s         Normal   Started             pod/chain-2svc-split-l4-plain-svc-2-595bf6f8f8-4dx8c    Started container inference
