LAST SEEN   TYPE     REASON      OBJECT                              MESSAGE
68s         Normal   Scheduled   pod/benchmark-client                Successfully assigned rq21-ms-l4-mtls-client/benchmark-client to aks-rq15pool-53575030-vmss000000
51s         Normal   Scheduled   pod/rq21-ms-direct-20260516111202   Successfully assigned rq21-ms-l4-mtls-client/rq21-ms-direct-20260516111202 to aks-rq15pool-53575030-vmss000000
68s         Normal   Pulling     pod/benchmark-client                Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
67s         Normal   Pulled      pod/benchmark-client                Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 130ms (130ms including waiting). Image size: 413013146 bytes.
67s         Normal   Created     pod/benchmark-client                Created container: client
67s         Normal   Started     pod/benchmark-client                Started container client
51s         Normal   Pulling     pod/rq21-ms-direct-20260516111202   Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
51s         Normal   Pulled      pod/rq21-ms-direct-20260516111202   Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 175ms (175ms including waiting). Image size: 413013146 bytes.
51s         Normal   Created     pod/rq21-ms-direct-20260516111202   Created container: debug
51s         Normal   Started     pod/rq21-ms-direct-20260516111202   Started container debug
41s         Normal   Killing     pod/rq21-ms-direct-20260516111202   Stopping container debug
