round,condition,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p95_ms
1,chain_2svc,200,68.76369166000188,68.40031249998901,1.5318566857407707,66.77587800004403,79.82695600003353,71.51595885009101
1,chain_3svc,200,71.83352395500265,71.4959295000881,1.4663771430262404,69.94429299993499,81.76398999989942,74.00795284989954
1,chain_4svc,200,74.1121851450066,73.76030700004321,1.7475693867314128,71.99162400002024,88.37067000013121,76.28452679999782
1,chain_5svc,200,75.61765987500962,75.32548100004988,1.5693546539970666,73.57780100005584,88.35756099983882,77.89430739998124
1,monolithic_k8s_1svc,200,65.89360405500315,65.47681300003205,1.5828800776091496,64.15054199999304,74.39101199997822,68.6087607000786
2,chain_2svc,200,69.00762119499518,68.71640449992356,1.5954608796873575,67.10576199998286,86.52897799993298,71.28442295007176
2,chain_3svc,200,72.06592448000038,71.50507050005217,2.1993394490811755,69.9709759999223,91.85094899999058,75.51498134999974
2,chain_4svc,200,74.05878280499905,73.7425134999512,1.566808641833745,72.27376900004856,85.8292259999871,76.19520689997898
2,chain_5svc,200,75.763818544998,75.24537350002447,2.3040744637999984,73.97963699986576,96.61968599993997,78.23392140001032
2,monolithic_k8s_1svc,200,65.55212658499727,65.29032450004024,1.1824902819632375,64.27578900002118,72.35041199999159,66.93603800000005
3,chain_2svc,200,68.69206232500062,68.3591080000383,1.453495531900133,67.06916999996793,79.10985700004858,70.65858695003726
3,chain_3svc,200,71.74597821000248,71.4535119999482,1.4214923649628188,69.79352500002278,79.79234300000826,74.2203253499042
3,chain_4svc,200,74.09682120499497,73.72380100002829,1.5523649122970486,72.37944500002413,82.66399199987973,77.09083794993602
3,chain_5svc,200,75.73446851501558,75.286473999995,1.7698409531146575,73.80397800011451,86.8914750001295,78.79632705013364
3,monolithic_k8s_1svc,200,65.5353421450036,65.15206900002113,1.4676843456480195,63.9867330000925,77.34248999997817,68.19479245008893
4,chain_2svc,200,68.96817010499717,68.7262570000371,1.2470524600680997,67.23475299997972,79.4942349999701,70.95146284998464
4,chain_3svc,200,71.80985762001228,71.49103699998705,1.428686990375947,69.93914999998196,82.20383499997297,73.83724785004233
4,chain_4svc,200,74.56595588501273,74.17605700015883,1.7991120826329159,72.30667600015295,85.12788600000931,77.28221060012855
4,chain_5svc,200,75.8432319099984,75.50203100004182,1.9043888915631895,73.9196179999908,94.7670969999308,78.11002895007277
4,monolithic_k8s_1svc,200,65.66559364500222,65.37445750001325,1.0478183871293274,64.30031399997915,70.3367610000214,67.60520890003932
5,chain_2svc,200,69.06709089000344,68.60958200002187,1.9561453584078368,67.05356399993434,84.00698800005557,71.35985489995278
5,chain_3svc,200,71.9637209150062,71.4569945000676,1.8465758062089013,69.7717590001048,83.29683400006616,75.62684904985417
5,chain_4svc,200,74.02757606000705,73.72360700003355,1.360346285739386,71.9640250001703,81.93123000000924,75.66686889980474
5,chain_5svc,200,75.51483259499037,75.29743949987733,1.465042622406992,73.49750899993523,86.51078999992023,76.90669495011662
5,monolithic_k8s_1svc,200,65.45036552499994,65.2806964999968,1.0468712013911092,64.13140699999076,72.25523099998554,66.95310600007929
