round,condition,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p95_ms
1,chain_2svc,200,36.31310481010587,35.99087449947547,1.4123236790372606,34.45073199691251,41.61612300231354,39.22394585097208
1,chain_3svc,200,38.36221312505586,38.187488999028574,1.3148558899393266,36.38508700169041,44.27373300131876,40.662761999556096
1,chain_4svc,200,40.16536825494768,39.87860699999146,1.6418926268472995,37.54379300153232,48.54217200045241,42.96031845115067
1,chain_5svc,200,41.7713279099371,41.160827999192406,2.2845594968627143,38.84812699834583,51.53590800182428,46.076840302703204
1,monolithic_k8s_1svc,200,34.56571875012742,34.15536949978559,1.3546701878522047,32.91823300241958,40.731696997681865,37.09152274986991
2,chain_2svc,200,36.8838700800552,36.0977525015187,2.289746527826993,34.1672809990996,45.115906999853905,42.03814690172294
2,chain_3svc,200,37.96350689995961,37.68641649912752,1.4523133353530697,36.0474980006984,45.8787619973009,40.47995934961364
2,chain_4svc,200,39.568366945259186,39.32488900136377,1.31042221010804,37.517747998208506,44.91936599879409,41.8004930996176
2,chain_5svc,200,41.58915429505214,41.628851500718156,1.539754616611526,38.62540300178807,46.430275000602705,44.07411480206065
2,monolithic_k8s_1svc,200,33.833578634803416,33.51800749805989,1.0057970630207276,32.601284998236224,39.55934400073602,35.43383110318245
3,chain_2svc,200,35.452563549952174,35.326282000823994,0.792375070922363,34.14715100007015,38.36238399890135,37.22980469901813
3,chain_3svc,200,37.512951064964,37.19397750137432,1.179523013280661,36.0282699984964,47.162204999040114,39.44982310022169
3,chain_4svc,200,38.99995613490319,38.827404499897966,0.9415712259839856,37.55240899772616,43.070055999123724,40.75903364810074
3,chain_5svc,200,41.440403840006184,41.05684749993088,1.875620065390447,38.78914199958672,50.6332740005746,44.96533945166448
3,monolithic_k8s_1svc,200,33.68701592002253,33.47328149902751,0.7512565144742119,32.549530998949194,38.13012700265972,35.05001279827411
4,chain_2svc,200,35.55922339008248,35.33491000052891,0.905357016281722,34.36092799893231,41.27883500041207,37.37006885039591
4,chain_3svc,200,38.03868617496846,37.77278100096737,1.3474362878406227,36.15957299916772,43.53027300021495,40.49712825071765
4,chain_4svc,200,39.968427484855056,39.67767950052803,1.8505448608963195,37.62075299891876,49.2427739991399,43.799977897288045
4,chain_5svc,200,40.42597242505508,40.23031300130242,1.3543631482063958,38.614655000856146,50.94107399781933,42.64844359749986
4,monolithic_k8s_1svc,200,33.66502255008527,33.503166001537465,0.7409271864768484,32.74873000191292,37.22344699781388,34.7813471513291
5,chain_2svc,200,35.54074744519312,35.36131500004558,1.360571691882509,34.26365999985137,50.11661900061881,36.77777109860472
5,chain_3svc,200,37.68665195488211,37.613739501466625,1.1899763434078297,35.6849180025165,44.345843998598866,39.629846100615396
5,chain_4svc,200,39.209164824951586,38.875030499184504,1.2306499631456858,37.42455300016445,43.9949469982821,41.216026298752695
5,chain_5svc,200,40.9065811799519,40.42952800045896,2.0418520127299224,38.42850500222994,51.01431699949899,45.50537904979137
5,monolithic_k8s_1svc,200,34.06796541004951,33.87119749822887,0.8416721371344206,32.702017000701744,38.31987200101139,35.786617650228436
