condition,split_mean_ms,baseline_condition,monolith_mean_ms,overhead_ms,overhead_pct,activation_bytes,service_a_compute_ms,service_b_compute_ms,boundary_crossing_ms,total_compute_ms,num_hops
chain_2svc,35.94990185507777,monolithic_k8s_1svc,33.96386025301763,1.9860416020601406,5.847514349855695,1003520.0,0,0,2.3214602719599498,33.62844158311782,1.0
chain_5svc,41.22668793000048,monolithic_k8s_1svc,33.96386025301763,7.262827676982852,21.383987635320583,2107392.0,0,0,5.96552512699418,35.2611628030063,4.0
chain_4svc,39.58225672898334,monolithic_k8s_1svc,33.96386025301763,5.61839647596571,16.542278863800604,2007040.0,0,0,4.881697195018205,34.700559533965134,3.0
chain_3svc,37.91280184396601,monolithic_k8s_1svc,33.96386025301763,3.9489415909483796,11.626892707514079,1605632.0,0,0,3.6670716810403974,34.24573016292561,2.0
