condition,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p5_ms,p25_ms,p75_ms,p95_ms,p99_ms,ci95_lower_ms,ci95_upper_ms,total_compute_ms_mean,non_compute_overhead_ms_mean,boundary_crossing_ms_mean,total_activation_bytes_mean,activation_bytes_mean,num_hops_mean,baseline_condition,baseline_mean_latency_ms,mean_latency_ms,absolute_overhead_ms,pct_overhead_vs_baseline,latency_rank,estimated_compute_ms,inferred_non_compute_overhead_ms,inferred_non_compute_pct
chain_2svc,1000,35.94990185507777,35.54254199843854,1.5535291122311676,34.14715100007015,50.11661900061881,34.53820844988513,34.98587500052963,36.31528350069857,38.956611351932224,42.15867510960379,35.85349809438312,36.04630561577242,33.62844158311782,2.3214602719599498,2.3214602719599498,1003520.0,1003520.0,1.0,monolithic_k8s_1svc,33.96386025301763,35.94990185507777,1.9860416020601406,5.847514349855695,2,,,
chain_5svc,1000,41.22668793000048,40.83534700293967,1.9110977494637518,38.42850500222994,51.53590800182428,39.01880204793997,39.90219324805366,42.080201501448755,44.809368101232394,47.916530931543086,41.108095359927056,41.345280500073905,35.2611628030063,5.96552512699418,5.96552512699418,2107392.0,2107392.0,4.0,monolithic_k8s_1svc,33.96386025301763,41.22668793000048,7.262827676982852,21.383987635320583,5,,,
chain_4svc,1000,39.58225672898334,39.22628999862354,1.494401175135068,37.42455300016445,49.2427739991399,37.89265359937417,38.48442549951869,40.33167375200719,42.41527135036449,44.575991431956936,39.48952213383783,39.67499132412885,34.700559533965134,4.881697195018205,4.881697195018205,2007040.0,2007040.0,3.0,monolithic_k8s_1svc,33.96386025301763,39.58225672898334,5.61839647596571,16.542278863800604,4,,,
chain_3svc,1000,37.91280184396601,37.693385498641874,1.3310844993727042,35.6849180025165,47.162204999040114,36.34667819860624,36.93848599868943,38.54837125072663,40.32772585069324,42.30039334979665,37.83020181379497,37.995401874137045,34.24573016292561,3.6670716810403974,3.6670716810403974,1605632.0,1605632.0,2.0,monolithic_k8s_1svc,33.96386025301763,37.91280184396601,3.9489415909483796,11.626892707514079,3,,,
monolithic_k8s_1svc,1000,33.96386025301763,33.691567501591635,1.0204298905436422,32.549530998949194,40.731696997681865,32.96296010066726,33.31282925137202,34.27500999987387,36.0867131010309,37.656108541304995,33.900537796940604,34.02718270909465,32.7343985000698,1.2294617529478273,1.2294617529478273,602112.0,602112.0,1.0,monolithic_k8s_1svc,33.96386025301763,33.96386025301763,0.0,0.0,1,,,
