round,condition,iteration,end_to_end_ms,total_compute_ms,non_compute_overhead_ms,total_activation_bytes,num_hops,hop_1_compute_ms,hop_1_deserialize_ms,hop_1_serialize_ms,hop_1_forward_ms,hop_1_activation_bytes,hop_2_compute_ms,hop_2_deserialize_ms,hop_2_serialize_ms,hop_2_forward_ms,hop_2_activation_bytes,hop_3_compute_ms,hop_3_deserialize_ms,hop_3_serialize_ms,hop_3_forward_ms,hop_3_activation_bytes,hop_4_compute_ms,hop_4_deserialize_ms,hop_4_serialize_ms,hop_4_forward_ms,hop_4_activation_bytes,hop_5_compute_ms,hop_5_deserialize_ms,hop_5_serialize_ms,hop_5_forward_ms,hop_5_activation_bytes,paired_pass,condition_key,execution_index
1,chain_5svc_mtls,1,83.93336900007853,66.00669099998413,17.926678000094398,2107392,4,25.720184999954654,0.1943970000866102,0.07329900006425305,54.99942500000543,602112,11.736455999994178,0.26289599998108315,0.04669999998441199,38.14243199997236,802816,12.131150999948659,0.14069799999560928,0.029300000051080133,22.299325999938446,401408,16.002304000039658,0.09699899999304762,0.03089899996666645,3.2255600000326012,200704,0.416595000046982,0.0830989999940357,0.02380000000812288,0.0,100352,1,mtls,1
1,chain_5svc_mtls,2,84.2972649999183,66.4180829999168,17.879182000001492,2107392,4,25.577584999950886,0.19449800004167628,0.07430000005115289,55.48921800004791,602112,11.783554999965418,0.30189699998572905,0.04489900004500669,38.69022500009578,802816,12.300449000008484,0.2017969999315028,0.04269999999451102,22.81021999999666,401408,16.339798999979394,0.10089900001730712,0.035498999977789936,3.4643579999737995,200704,0.4166950000126235,0.08209899999656045,0.02119999999194988,0.0,100352,1,mtls,1
1,chain_5svc_mtls,3,83.52077400002145,66.32878500010975,17.1919889999117,2107392,4,25.56248600001254,0.183297999910792,0.11019900000519556,54.84022600001026,602112,12.548946000038086,0.2511970000114161,0.04349899995759188,37.19164299991462,802816,12.186350999968454,0.14799799998854724,0.02779900000859925,21.418737000090005,401408,15.64850700003717,0.09499899999809713,0.028899999961140566,2.8954639999483334,200704,0.38249500005349546,0.07859899994855368,0.019800000018221908,0.0,100352,1,mtls,1
1,chain_5svc_mtls,4,82.3763890000464,64.97020299991618,17.40618600013022,2107392,4,25.20969099998638,0.18019700007698702,0.10269899996728782,54.03313600004367,602112,11.562557999923229,0.28729699999985314,0.04109899998638866,37.21244299993032,802816,12.060152000003654,0.1386980000006588,0.028399999905559525,21.696432999988247,401408,15.732407000086823,0.09619899992685532,0.03269899991664715,3.100661999951626,200704,0.40539499991609773,0.08099900003344374,0.020599000094989606,0.0,100352,1,mtls,1
1,chain_5svc_mtls,5,84.54066199999488,66.54368199997407,17.996980000020812,2107392,4,25.395087999982024,0.18999799999619427,0.10429899998598557,56.03871200003141,602112,11.89485399993373,0.26169700004174956,0.04009899998891342,38.96362099999351,802816,12.238849000027585,0.14199899999312038,0.031899999953566294,22.84001900000021,401408,16.619095999999445,0.0997990000541904,0.02949999998236308,3.171360999999706,200704,0.39579500003128487,0.07839900001727074,0.02040000003944442,0.0,100352,1,mtls,1
1,chain_5svc_mtls,6,84.15736599999946,65.95688999982485,18.200476000174604,2107392,4,25.603685999953996,0.17809799999213283,0.10969800007387676,55.4288189999852,602112,11.843754999972589,0.2446969999709836,0.04449900006875396,38.23153099995125,802816,12.252048999926046,0.1405980000299678,0.036900000054629345,22.24892600008843,401408,15.854904999969222,0.11749899999813351,0.03490000005967886,3.2760599999619444,200704,0.4024950000030003,0.08529900003395596,0.023099999907572055,0.0,100352,1,mtls,1
1,chain_5svc_mtls,7,84.3391649999603,65.99958900005731,18.33957599990299,2107392,4,25.492587000030653,0.18189799993706401,0.11529900007190008,55.55981800000609,602112,11.794555000051332,0.2662969999391862,0.04679899996062886,38.27992999993057,802816,12.151350999943134,0.146997999991072,0.03359900006216776,22.37682500003757,401408,16.158800999960476,0.1023990000703634,0.03349999997226405,3.2637599999816302,200704,0.40229500007171737,0.08189899995159067,0.021399999923232826,0.0,100352,1,mtls,1
1,chain_5svc_mtls,8,85.83504599994285,67.7326689998381,18.102377000104752,2107392,4,26.07197999998334,0.20169700007954816,0.11209899992081773,56.54060599999866,602112,11.959752999928241,0.2522969999745328,0.046599000029345916,39.343417000054615,802816,12.593545999948219,0.1545979999946212,0.035099000001537206,23.061916999949972,401408,16.695294999976795,0.11239800005569123,0.03249999997478881,3.2946590000619835,200704,0.4120950000015,0.08489900005770323,0.03579999997782579,0.0,100352,1,mtls,1
1,chain_5svc_mtls,9,84.11196800000198,66.14098599993667,17.970982000065305,2107392,4,25.698184000020774,0.18719800004873832,0.11089899999205954,55.3253200000654,602112,11.984951999920668,0.26389700008166983,0.04369999999198626,37.986133000003974,802816,12.169849999963844,0.15189900000223133,0.03220000007786439,22.008630000073026,401408,15.880905000017265,0.09989900001983187,0.031198999977277708,3.206960999932562,200704,0.4070950000141238,0.08199899991723214,0.022199000000000524,0.0,100352,1,mtls,1
1,chain_5svc_mtls,10,86.39523900001223,65.99818799998047,20.39705100003175,2107392,4,25.638884999921174,0.2090980000275522,0.1067990000365171,57.58919300001253,602112,11.805455000057918,0.2555969999775698,0.04279899997072789,38.34632899997814,802816,12.105950999966808,0.14529800000673276,0.03229999992981902,22.35892499993497,401408,16.063502000065455,0.1028990000122576,0.03569999989849748,3.268958999910865,200704,0.38439499996911763,0.0817989999859492,0.02159999996820261,0.0,100352,1,mtls,1
