LAST SEEN   TYPE     REASON              OBJECT                                                 MESSAGE
66s         Normal   Scheduled           pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-4lglx    Successfully assigned rq21-ms-l3-mtls/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-4lglx to aks-rq15pool-53575030-vmss000000
66s         Normal   Scheduled           pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-zsdb8    Successfully assigned rq21-ms-l3-mtls/chain-2svc-split-l3-mtls-svc-2-584cccd56d-zsdb8 to aks-rq15pool-53575030-vmss000000
67s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l3-mtls-svc-1              Scaled up replica set chain-2svc-split-l3-mtls-svc-1-7f7d66755b from 0 to 1
67s         Normal   Pulled              pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-4lglx    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
67s         Normal   Created             pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-4lglx    Created container: istio-init
67s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l3-mtls-svc-2              Scaled up replica set chain-2svc-split-l3-mtls-svc-2-584cccd56d from 0 to 1
67s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l3-mtls-svc-2-584cccd56d   Created pod: chain-2svc-split-l3-mtls-svc-2-584cccd56d-zsdb8
67s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l3-mtls-svc-1-7f7d66755b   Created pod: chain-2svc-split-l3-mtls-svc-1-7f7d66755b-4lglx
66s         Normal   Started             pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-4lglx    Started container istio-init
66s         Normal   Started             pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-zsdb8    Started container istio-init
66s         Normal   Created             pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-zsdb8    Created container: istio-init
66s         Normal   Pulled              pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-zsdb8    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
65s         Normal   Started             pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-4lglx    Started container istio-proxy
65s         Normal   Created             pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-zsdb8    Created container: istio-proxy
65s         Normal   Pulled              pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-4lglx    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
65s         Normal   Created             pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-4lglx    Created container: istio-proxy
65s         Normal   Started             pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-zsdb8    Started container istio-proxy
65s         Normal   Pulled              pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-zsdb8    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
63s         Normal   Pulling             pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-4lglx    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
63s         Normal   Started             pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-4lglx    Started container inference
63s         Normal   Pulling             pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-zsdb8    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
63s         Normal   Pulled              pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-zsdb8    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 197ms (197ms including waiting). Image size: 413013146 bytes.
63s         Normal   Created             pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-zsdb8    Created container: inference
63s         Normal   Started             pod/chain-2svc-split-l3-mtls-svc-2-584cccd56d-zsdb8    Started container inference
63s         Normal   Pulled              pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-4lglx    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 199ms (199ms including waiting). Image size: 413013146 bytes.
63s         Normal   Created             pod/chain-2svc-split-l3-mtls-svc-1-7f7d66755b-4lglx    Created container: inference
