LAST SEEN   TYPE     REASON      OBJECT                              MESSAGE
93s         Normal   Scheduled   pod/benchmark-client                Successfully assigned rq21-ms-l4-plain-client/benchmark-client to aks-rq15pool-53575030-vmss000000
81s         Normal   Scheduled   pod/rq21-ms-direct-20260516100528   Successfully assigned rq21-ms-l4-plain-client/rq21-ms-direct-20260516100528 to aks-rq15pool-53575030-vmss000000
93s         Normal   Pulling     pod/benchmark-client                Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
93s         Normal   Pulled      pod/benchmark-client                Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 114ms (114ms including waiting). Image size: 413013146 bytes.
93s         Normal   Created     pod/benchmark-client                Created container: client
93s         Normal   Started     pod/benchmark-client                Started container client
81s         Normal   Pulling     pod/rq21-ms-direct-20260516100528   Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
80s         Normal   Pulled      pod/rq21-ms-direct-20260516100528   Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 131ms (131ms including waiting). Image size: 413013146 bytes.
80s         Normal   Created     pod/rq21-ms-direct-20260516100528   Created container: debug
80s         Normal   Started     pod/rq21-ms-direct-20260516100528   Started container debug
77s         Normal   Killing     pod/rq21-ms-direct-20260516100528   Stopping container debug
