LAST SEEN   TYPE     REASON              OBJECT                                                  MESSAGE
100s        Normal   Scheduled           pod/chain-2svc-split-l3-plain-svc-1-5cc88c8f4c-xq5m2    Successfully assigned rq21-ms-l3-plain/chain-2svc-split-l3-plain-svc-1-5cc88c8f4c-xq5m2 to aks-rq15pool-53575030-vmss000000
100s        Normal   Scheduled           pod/chain-2svc-split-l3-plain-svc-2-b9f5547f5-ttk4v     Successfully assigned rq21-ms-l3-plain/chain-2svc-split-l3-plain-svc-2-b9f5547f5-ttk4v to aks-rq15pool-53575030-vmss000000
101s        Normal   ScalingReplicaSet   deployment/chain-2svc-split-l3-plain-svc-1              Scaled up replica set chain-2svc-split-l3-plain-svc-1-5cc88c8f4c from 0 to 1
101s        Normal   ScalingReplicaSet   deployment/chain-2svc-split-l3-plain-svc-2              Scaled up replica set chain-2svc-split-l3-plain-svc-2-b9f5547f5 from 0 to 1
101s        Normal   SuccessfulCreate    replicaset/chain-2svc-split-l3-plain-svc-2-b9f5547f5    Created pod: chain-2svc-split-l3-plain-svc-2-b9f5547f5-ttk4v
101s        Normal   SuccessfulCreate    replicaset/chain-2svc-split-l3-plain-svc-1-5cc88c8f4c   Created pod: chain-2svc-split-l3-plain-svc-1-5cc88c8f4c-xq5m2
100s        Normal   Created             pod/chain-2svc-split-l3-plain-svc-1-5cc88c8f4c-xq5m2    Created container: inference
100s        Normal   Started             pod/chain-2svc-split-l3-plain-svc-1-5cc88c8f4c-xq5m2    Started container inference
100s        Normal   Pulling             pod/chain-2svc-split-l3-plain-svc-2-b9f5547f5-ttk4v     Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
100s        Normal   Pulled              pod/chain-2svc-split-l3-plain-svc-2-b9f5547f5-ttk4v     Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 138ms (138ms including waiting). Image size: 413013146 bytes.
100s        Normal   Created             pod/chain-2svc-split-l3-plain-svc-2-b9f5547f5-ttk4v     Created container: inference
100s        Normal   Started             pod/chain-2svc-split-l3-plain-svc-2-b9f5547f5-ttk4v     Started container inference
100s        Normal   Pulled              pod/chain-2svc-split-l3-plain-svc-1-5cc88c8f4c-xq5m2    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 252ms (252ms including waiting). Image size: 413013146 bytes.
100s        Normal   Pulling             pod/chain-2svc-split-l3-plain-svc-1-5cc88c8f4c-xq5m2    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
