round,condition,iteration,end_to_end_ms,service_a_compute_ms,service_b_compute_ms,boundary_crossing_ms,activation_bytes,request_serialize_ms,request_deserialize_ms,response_serialize_ms,response_deserialize_ms
1,split_after_layer3_block0,1,79.0698319999592,46.02122500000405,30.953809000038746,33.04246000004696,200704,0.03820500000983884,0.13151399991784274,0.024864000010893506,0.058179999996355036
1,split_after_layer3_block0,2,76.92600500001845,44.010028999991846,30.97434300002533,32.91073700006564,200704,0.03827399996225722,0.1339589999815871,0.025283000013587298,0.05901700001231802
1,split_after_layer3_block0,3,77.08168399994975,44.34730100001616,30.735898999978417,32.72914600006516,200704,0.03876300002048083,0.11971100002483581,0.025772000071810908,0.05594399999608868
1,split_after_layer3_block0,4,76.50184900001022,43.72835300000588,30.738693000103012,32.76818800009096,200704,0.03925200007870444,0.11775499990562821,0.025422999897273257,0.05713199993806484
1,split_after_layer3_block0,5,76.50129000001016,43.753496000022096,30.781158000081632,32.74248599996099,200704,0.038692999964951014,0.12103699998533557,0.025283000013587298,0.05762099999628845
1,split_after_layer3_block0,6,76.41768799999227,43.69713299990963,30.678139000087867,32.71531699999741,200704,0.03813400007857126,0.12215499998546875,0.026190999960817862,0.060483999959615176
1,split_after_layer3_block0,7,76.60814899998059,43.89429899993047,30.711035999956948,32.70861199996489,200704,0.038692999964951014,0.11943100003009022,0.024793999955363688,0.05671300004905788
1,split_after_layer3_block0,8,76.80112499997449,43.686166999918896,31.12185200006934,33.10978900003647,200704,0.038133999964884424,0.11859300002470263,0.04672399995797605,0.05580499998814048
1,split_after_layer3_block0,9,76.8236149999666,43.89946800006328,31.091468999989047,32.91883899998993,200704,0.03876300002048083,0.1206890000275962,0.02465499994741549,0.05915700000969082
1,split_after_layer3_block0,10,76.4123799999652,43.67750699998396,30.721372000016345,32.729773999903955,200704,0.038552999967578216,0.11740599995846424,0.02521299995805748,0.056642999993528065
1,split_after_layer3_block0,11,76.60500700001194,43.99752699998771,30.623243000036382,32.6023110000051,200704,0.03827399996225722,0.12117699998270837,0.02570200001628109,0.05538499999602209
1,split_after_layer3_block0,12,76.14048200002799,43.45917799992094,30.73108000000957,32.676065000032395,200704,0.03778500001772045,0.12075799998001457,0.024725000002945308,0.057201000004170055
1,split_after_layer3_block0,13,76.57713899993723,43.50017600006595,31.06569799990666,33.0716549999579,200704,0.039111999967644806,0.1211770000963952,0.025213000071744318,0.057131000062327075
1,split_after_layer3_block0,14,76.89492499991957,43.980554999961896,30.86385100004918,32.90857199999664,200704,0.03771499996219063,0.11985099990852177,0.025352999955430278,0.05796899995402782
1,split_after_layer3_block0,15,76.86077099992872,44.23897399999532,30.669618999922932,32.61607000001732,200704,0.03569000000425149,0.12061799998264178,0.023886000008133124,0.05727100005969987
1,split_after_layer3_block0,16,77.36706200000754,43.96805399994719,31.420778999972754,33.39272300001994,200704,0.053360000038082944,0.1204090000328506,0.02521399994748208,0.05580499998814048
1,split_after_layer3_block0,17,76.76243200000954,43.942492000041966,30.818942999985666,32.81470299998546,200704,0.037994999956936226,0.12012999991384277,0.024375000066356733,0.058249000062460254
1,split_after_layer3_block0,18,76.30943100002696,43.7354770000411,30.60228999993342,32.568226999956096,200704,0.03715700006523548,0.11873200003265083,0.025772000071810908,0.05566499999076768
1,split_after_layer3_block0,19,76.39673500000299,43.825853000043935,30.64510399997289,32.56550300000072,200704,0.039042000025801826,0.12201599997752055,0.025213000071744318,0.05524599998807389
1,split_after_layer3_block0,20,76.44394900000862,43.76215700006014,30.67485700000816,32.676135000087925,200704,0.03757500007850467,0.12299299999085633,0.024933999952736485,0.05727100005969987
1,split_after_layer3_block0,21,76.24929700000393,43.48006100008206,30.774313000051734,32.76343799996084,200704,0.03778500001772045,0.12061799998264178,0.027658000021801854,0.05678200000147626
1,split_after_layer3_block0,22,76.36802999991232,43.66710099998272,30.70873000001484,32.69569099995806,200704,0.037994999956936226,0.12117799997213297,0.025283000013587298,0.08045899994613137
1,split_after_layer3_block0,23,76.52769100002388,43.77996699997766,30.756712999959746,32.74255600001652,200704,0.03715699995154864,0.12033899997732078,0.025353000069117115,0.05629299994325265
1,split_after_layer3_block0,24,76.64376999991873,43.868039000017234,30.75252200005707,32.77049299992996,200704,0.037016999954175844,0.119361999963985,0.025003000018841703,0.05762000000686385
1,split_after_layer3_block0,25,76.4889280000034,43.72500099998433,30.779131999906895,32.75869000003695,200704,0.0555950000489247,0.1215970000885136,0.026680000019041472,0.057132000051751675
1,split_after_layer3_block0,26,76.84924800003046,44.074982999973145,30.82809200009251,32.76846699998259,200704,0.037925000015093246,0.11866299996654561,0.026609999963511655,0.05699199994069204
1,split_after_layer3_block0,27,76.59173699994426,43.906661999926655,30.670317000044633,32.679975999940325,200704,0.038133999964884424,0.11824399996385182,0.025072999960684683,0.05650299999615527
1,split_after_layer3_block0,28,76.96895800006587,43.73666399999365,31.25147899993408,33.22656700004245,200704,0.05629299994325265,0.11915200002476922,0.025772000071810908,0.05859800000962423
1,split_after_layer3_block0,29,76.9085440000481,44.04900099996212,30.87879800000337,32.85374500001126,200704,0.03778499990403361,0.1201300000275296,0.024793999955363688,0.05796900006771466
1,split_after_layer3_block0,30,76.5063179999288,43.94640300006358,30.69916300000841,32.554679000099895,200704,0.0392519999650176,0.11880199997449381,0.027168000087840483,0.05699199994069204
1,split_after_layer3_block0,31,76.35615700007747,43.69825100002345,30.684495000059542,32.65322700008255,200704,0.03946100002849562,0.12306299993269931,0.02570300000570569,0.07654799992451444
1,split_after_layer3_block0,32,76.55087799992089,43.89038799990885,30.690501999970365,32.65532099999291,200704,0.03876300002048083,0.11894199997186661,0.0261910000745047,0.05580499998814048
1,split_after_layer3_block0,33,76.58174899995629,43.892064000033315,30.703632999916408,32.6838170000201,200704,0.03575899995666987,0.1204090000328506,0.025841000024229288,0.057132000051751675
1,split_after_layer3_block0,34,76.45456499994907,43.614649000005556,30.83759099990857,32.83460799991644,200704,0.0393919999623904,0.12089800009107421,0.025353000069117115,0.056083999993461475
1,split_after_layer3_block0,35,76.28736199990271,43.48404299992126,30.795684999930018,32.798081000009915,200704,0.037506000012399454,0.12033900009100762,0.026122000008399482,0.05517600004623091
