condition,split_mean_ms,monolith_mean_ms,overhead_ms,overhead_pct,activation_bytes,service_a_compute_ms,service_b_compute_ms,boundary_crossing_ms
split_after_layer3_block0,78.69145327099703,76.29148762699971,2.3999656439973194,3.145784305230885,200704.0,45.55056094199904,31.157723449996634,33.13538315100187
split_after_layer3,78.8534843150003,76.29148762699971,2.5619966880005904,3.3581684768378994,200704.0,53.13005607900118,23.712624961005076,25.718235724005353
split_after_layer2,78.68872302999988,76.29148762699971,2.397235403000167,3.142205608469195,401408.0,38.74648954399618,37.43861033099597,39.936971611997926
